,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.17G083100.Wm82.a4.v1,0.6013228363786941,0.21550933339414288,0.21857414131957134,0.9859781769841315,0.3241438218802003,0.5256942929706687
Glyma.09G040000.Wm82.a4.v1,0.37253255593629664,0.2573928627622059,0.26112125868016983,0.9857215918121374,0.3242697510134306,0.5257315058113737
Glyma.04G061500.Wm82.a4.v1,0.8232018762707939,0.2269869866289696,0.23025812679742363,0.9857935951536168,0.32423440936332215,0.5257315058113737
Glyma.07G016500.Wm82.a4.v1,0.8830675038212543,-0.19810455144181205,0.2009663525944165,-0.9857597995104184,0.32425099708383653,0.5257315058113737
Glyma.04G245800.Wm82.a4.v1,0.4864586044277149,0.2584957908996486,0.26221905063514855,0.9858009563893947,0.3242307963637414,0.5257315058113737
Glyma.03G231300.Wm82.a4.v1,0.4143784000329644,-0.2812981899983654,0.28540753711365885,-0.9856018269284286,0.32432854118337373,0.5257850754973398
Glyma.06G173700.Wm82.a4.v1,0.3679287697185936,-0.2637187957465582,0.2675966343511484,-0.9855086420873981,0.32437428854614814,0.5258174940154279
Glyma.09G044400.Wm82.a4.v1,0.4879632433803189,-0.2423908820703884,0.2459874104139534,-0.9853792178326822,0.3244378339443097,0.5258787560837279
Glyma.13G198000.Wm82.a4.v1,0.7337050891036221,-0.2043019541747909,0.20738645623778112,-0.9851267912141107,0.32456179500539384,0.5259961788896939
Glyma.14G183000.Wm82.a4.v1,1.703096842288122,0.14959300060983963,0.15184645729660096,0.9851596360765951,0.3245456638840126,0.5259961788896939
Glyma.12G216800.Wm82.a4.v1,0.3569798870053712,-0.4738744297653837,0.4812057392951605,-0.9847647088737652,0.32473965936362814,0.5262013745771245
Glyma.16G126300.Wm82.a4.v1,0.51108488281618,0.2482062955910967,0.2520464442225971,0.9847641229641434,0.3247399472292323,0.5262013745771245
Glyma.15G040000.Wm82.a4.v1,2.2460935709142085,-0.20880842618757628,0.21205871739751683,-0.9846726828784516,0.3247848750598107,0.5262324167834114
Glyma.10G081400.Wm82.a4.v1,0.39503216817238046,0.2629062263853938,0.2670504593820214,0.9844814608961254,0.3248788424309432,0.526342904033629
Glyma.10G170500.Wm82.a4.v1,0.6401772771893244,0.2127529003016828,0.21619521394418792,0.9840777527878404,0.3250772845741211,0.5266226220550221
Glyma.17G067500.Wm82.a4.v1,0.4692142264535291,-0.2478850944163942,0.25192928079856475,-0.9839471363973601,0.32514150575728684,0.5266636997020628
Glyma.04G045400.Wm82.a4.v1,0.7896327619815751,-0.2218296513557349,0.22545467609351055,-0.9839212705605089,0.3251542243949024,0.5266636997020628
Glyma.18G253400.Wm82.a4.v1,0.5232985057518151,0.23392349770681528,0.2377787666872835,0.9837863193834354,0.3252205872549996,0.5266861538607519
Glyma.13G149200.Wm82.a4.v1,0.8913774552881095,-0.19037463300583776,0.19352212842648703,-0.9837357337569542,0.3252454652391813,0.5266861538607519
Glyma.13G278900.Wm82.a4.v1,0.8996079464833677,-0.18056710445113888,0.1835450185980341,-0.9837755654190926,0.3252258759453198,0.5266861538607519
Glyma.01G047400.Wm82.a4.v1,1.6337852227972174,-0.14766357239639494,0.15013066326148178,-0.9835670421252324,0.32532843664204736,0.5267787388970429
Glyma.06G123200.Wm82.a4.v1,0.6789104893397109,0.3334638880759117,0.33917364277173095,0.9831656886745117,0.3255258986903058,0.527056680245484
Glyma.18G021500.Wm82.a4.v1,0.7526320162729367,-0.1957643941218935,0.19913774297159095,-0.9830602235449726,0.32557779945259346,0.5270571321406341
Glyma.08G091000.Wm82.a4.v1,0.6200290991215799,-0.20082762796497294,0.20427870522889552,-0.9831060351588992,0.3255552543003234,0.5270571321406341
Glyma.16G150000.Wm82.a4.v1,0.6483420844334039,0.21386657071934645,0.21756812439068243,0.9829866912641615,0.325613988828516,0.5270575467956622
Glyma.05G227100.Wm82.a4.v1,0.8053412709414018,-0.19926262501762182,0.20271799048275224,-0.9829548159149476,0.3256296772954983,0.5270575467956622
Glyma.10G038700.Wm82.a4.v1,0.6198589916081401,-0.21143395820869398,0.21514150157562714,-0.9827669541219137,0.3257221494379705,0.5271654348516571
Glyma.15G098300.Wm82.a4.v1,2.4468054528697465,-0.13661359129658546,0.13902998906243902,-0.982619593210438,0.32579469758004653,0.5272410623382905
Glyma.20G124100.Wm82.a4.v1,0.7163767412160883,-0.2030029395887407,0.20661712173959787,-0.9825078283908525,0.3258497282003382,0.5272883310762269
Glyma.20G165767.Wm82.a4.v1,0.7433268107223335,-0.21667184981293572,0.22059901705472912,-0.9821977119652392,0.32600245458091826,0.5272995456203042
Glyma.07G087900.Wm82.a4.v1,0.4101387425913859,0.24750468600651637,0.2519764436540009,0.9822532710493174,0.3259750893784946,0.5272995456203042
Glyma.14G014300.Wm82.a4.v1,0.3602020906812929,0.3233881312335792,0.32920619927505707,0.9823269790961111,0.3259387873479068,0.5272995456203042
Glyma.08G179100.Wm82.a4.v1,1.164628368743509,-0.1652557385502734,0.16825328014789687,-0.9821843497197287,0.32600903627563527,0.5272995456203042
Glyma.08G114500.Wm82.a4.v1,0.8757820221096712,-0.21274400190718282,0.21658841158817368,-0.9822501598640433,0.32597662172956265,0.5272995456203042
Glyma.13G229400.Wm82.a4.v1,0.3716118629190178,0.24917792337701045,0.2536990547430898,0.9821791556509436,0.32601159468444374,0.5272995456203042
Glyma.20G130700.Wm82.a4.v1,1.0262213135383604,0.1747543433526171,0.1780146719110679,0.9816850570604676,0.32625502930053407,0.5276514888576671
Glyma.08G004400.Wm82.a4.v1,0.5668279025117743,0.2320170875620966,0.2363609268084665,0.9816220078968896,0.32628610113034195,0.5276599497173978
Glyma.11G189000.Wm82.a4.v1,0.5717692721874896,-0.2337005775064262,0.23812775109764095,-0.9814084096842646,0.3263913806951527,0.5277884062238691
GlmaCp009,1.1537086962495353,-0.20388870916360022,0.20783957051744273,-0.9809908125579438,0.32659727222249013,0.5280795232229986
Glyma.02G288900.Wm82.a4.v1,0.5479699557486081,0.2558559895970871,0.2608429269804239,0.9808814544405451,0.3266512039410798,0.528124907717882
Glyma.15G043800.Wm82.a4.v1,1.3329550939935357,-0.22257580472921104,0.2269518474784281,-0.9807181884710897,0.32673173195218086,0.5281590589983903
Glyma.08G081600.Wm82.a4.v1,1.2091170382682217,-0.1856419810785487,0.18929898874893028,-0.9806813142819696,0.3267499212696702,0.5281590589983903
Glyma.11G254900.Wm82.a4.v1,0.5437855277588151,-0.29087373220660806,0.29658399890880827,-0.9807465449140568,0.3267177447199595,0.5281590589983903
Glyma.15G123100.Wm82.a4.v1,0.6283941326126012,0.22372351159292717,0.22822411084445865,0.9802799133059225,0.3269479670857066,0.5283537106592379
Glyma.15G103700.Wm82.a4.v1,1.9827122238776782,0.11773537606757686,0.12009628214218791,0.9803415556876618,0.3269175485019785,0.5283537106592379
Glyma.16G096700.Wm82.a4.v1,3.5932220046730943,-0.10082886376685794,0.10285185130390274,-0.9803310537302109,0.3269227307589798,0.5283537106592379
Glyma.02G066500.Wm82.a4.v1,0.5133689099023357,0.22804685035707684,0.2326479755248234,0.980222801606732,0.32697615156003557,0.5283574436065464
Glyma.19G109200.Wm82.a4.v1,2.086571958339967,0.12984622172704807,0.13249163123582192,0.9800333841156708,0.32706963989178905,0.5283738044310227
Glyma.09G005700.Wm82.a4.v1,0.3485232205402372,0.28415448786858494,0.2899381998841275,0.9800519144498586,0.327060493349415,0.5283738044310227
Glyma.11G008200.Wm82.a4.v1,0.4327371573425443,0.24176053683271195,0.2466681000673465,0.9801045889870046,0.3270344941920026,0.5283738044310227
Glyma.15G088500.Wm82.a4.v1,1.8925357184849132,-0.20502050958998932,0.2092061840708789,-0.9799925872197379,0.32708977775771586,0.5283738044310227
Glyma.05G126600.Wm82.a4.v1,0.5419355538216609,-0.24389721612933982,0.24892532115816565,-0.9798007490542475,0.32718448230678854,0.5284431803135824
Glyma.07G235800.Wm82.a4.v1,1.1281285681875857,-0.1910644913636822,0.19499648659150742,-0.97983555859618,0.32716729659407007,0.5284431803135824
Glyma.04G023600.Wm82.a4.v1,0.35689649658706873,0.2704505503926596,0.27607395411546465,0.979630806749509,0.32726839241958416,0.5284804258986705
Glyma.09G243300.Wm82.a4.v1,0.8313262667269788,0.1991872529378382,0.20333595683297392,0.9795968014720408,0.3272851844228495,0.5284804258986705
Glyma.15G116300.Wm82.a4.v1,0.35883568256983756,0.2419584080257424,0.2469865886683985,0.9796418879674197,0.32726292057074324,0.5284804258986705
Glyma.20G116900.Wm82.a4.v1,0.8717560351022925,0.2214726877176024,0.22617546644468994,0.9792073879585097,0.3274775189550958,0.5287127616434348
Glyma.04G168300.Wm82.a4.v1,3.541113954390191,0.10791024282923094,0.11020238186155845,0.9792006398263967,0.3274808525595575,0.5287127616434348
Glyma.18G245500.Wm82.a4.v1,0.8691479784938736,0.2092393845123339,0.21370037271543232,0.979125033118034,0.3275182040842085,0.5287312615542366
Glyma.11G142900.Wm82.a4.v1,15.37040425236028,0.232178322174802,0.23715866237152267,0.978999965057491,0.32757999677170957,0.5287892121801036
Glyma.09G217600.Wm82.a4.v1,0.3473382018595549,0.2906331023743268,0.29691810618314995,0.9788325343657341,0.3276627315145255,0.5288728907257159
Glyma.01G093100.Wm82.a4.v1,0.4873426759506155,0.2572861866777391,0.2628614148473927,0.9787902375368009,0.3276836343517021,0.5288728907257159
Glyma.11G073600.Wm82.a4.v1,0.8039796708087846,-0.20256982171350355,0.20707281936005106,-0.9782540380699706,0.3279486959091359,0.5292588611763657
Glyma.05G013000.Wm82.a4.v1,0.7307066759590527,0.19721512117641182,0.20163108135573582,0.9780988121988347,0.3280254552725025,0.5292990752006718
Glyma.05G129400.Wm82.a4.v1,1.1991035355222903,0.15649086738897225,0.15998787383667637,0.9781420531203883,0.3280040714182726,0.5292990752006718
Glyma.13G287100.Wm82.a4.v1,1.0396095944734125,-0.1799125615614873,0.18397115824735416,-0.9779389512762104,0.32810451885610115,0.5293848194565096
Glyma.10G009900.Wm82.a4.v1,0.8696431633577218,-0.20320363468426328,0.20784079443382597,-0.9776888855616883,0.32822822047407374,0.5295425663333007
Glyma.18G101600.Wm82.a4.v1,1.5675456679262119,0.16969638062222356,0.17363419918530093,0.977321181071737,0.32841017016059393,0.5297942545962496
Glyma.05G166900.Wm82.a4.v1,0.896364671565884,-0.18198560240547093,0.18626132813076934,-0.9770444795588673,0.3285471323447412,0.5299610015032158
Glyma.19G103000.Wm82.a4.v1,3.0634221618222277,-0.11937786784140142,0.12218725847130352,-0.9770074992675124,0.32856543971746877,0.5299610015032158
Glyma.17G104400.Wm82.a4.v1,0.3999278417606544,-0.5093085958512042,0.5213338156006901,-0.9769337430459405,0.3286019552676419,0.5299780370085497
Glyma.09G222100.Wm82.a4.v1,0.7742916476606826,0.22845570276408275,0.23387024965566144,0.976848073239111,0.3286443723503555,0.5300045872211546
Glyma.06G078600.Wm82.a4.v1,1.0326019210596211,-0.17116176147051473,0.17524923356083066,-0.9766762341422901,0.32872946452276264,0.5300999498977188
Glyma.14G101700.Wm82.a4.v1,2.9563129440433342,0.10969520449707697,0.11233965582444155,0.9764602151577072,0.32883645418273033,0.53023060600216
Glyma.10G111800.Wm82.a4.v1,1.8160627686338233,-0.1485511528478819,0.15214429654146933,-0.9763833165273595,0.3288745459044363,0.5302501561285897
Glyma.10G039700.Wm82.a4.v1,1.0466671148140771,-0.2314281829496932,0.23709993966676346,-0.9760786243765318,0.32902550322003044,0.5304516639628155
Glyma.09G269800.Wm82.a4.v1,0.5251490941877084,0.2223213691341909,0.2278033562327762,0.9759354419125255,0.32909645734719195,0.5305241698136622
Glyma.02G180100.Wm82.a4.v1,1.411631598361154,-0.1578900686897812,0.16179871866010867,-0.9758425159191872,0.3291425121661553,0.5305473420532374
Glyma.17G144700.Wm82.a4.v1,0.854571798586605,0.2358314939857305,0.24167975912643655,0.9758015931419127,0.3291627951259777,0.5305473420532374
Glyma.07G266800.Wm82.a4.v1,1.1660767783894437,-0.1716521264789204,0.1759301420905945,-0.9756834413885077,0.32922136039027194,0.5305998562880311
Glyma.01G162700.Wm82.a4.v1,0.6840311639611028,-0.21545816335386705,0.22087713998950087,-0.9754661046593983,0.3293291071305895,0.5307316208355014
Glyma.08G159600.Wm82.a4.v1,0.40867997889591107,0.2741292089377669,0.28106794737250623,0.9753129501261015,0.329405048661604,0.530812112821177
Glyma.08G214600.Wm82.a4.v1,3.094701235000322,-0.13662840774605647,0.14010738773164683,-0.9751691895629816,0.32947634252345803,0.5308851033164218
Glyma.15G148200.Wm82.a4.v1,1.0805731803842866,-0.21493190849269925,0.22041732462648161,-0.9751134982557386,0.32950396369042656,0.5308877180494328
Glyma.03G008400.Wm82.a4.v1,5.906148834378212,-0.07925815198522423,0.08129400962130214,-0.9749568554243826,0.3295816617359911,0.5309225207055818
Glyma.16G091800.Wm82.a4.v1,0.3130062523426514,0.2896782563506593,0.29713250813114955,0.9749127019881647,0.32960356488661413,0.5309225207055818
Glyma.11G228600.Wm82.a4.v1,1.7646696558264987,-0.14800174611489172,0.15180099211925074,-0.9749721925310316,0.3295740536935843,0.5309225207055818
Glyma.03G177400.Wm82.a4.v1,2.4932265665154696,-0.1491033892132747,0.1529847988348721,-0.9746287889309391,0.3297444278742202,0.5311075262022067
Glyma.05G010700.Wm82.a4.v1,0.4068514847734524,0.2830094271150285,0.2904522284285191,0.9743751275252402,0.3298703145298,0.5312683825773732
Glyma.06G009900.Wm82.a4.v1,0.5420932463222077,0.24041829010442364,0.24677874778847117,0.9742260719731852,0.32994430208358894,0.5313293490177251
Glyma.01G130000.Wm82.a4.v1,0.3714000768948728,0.7265699121073966,0.7458164300360024,0.9741940279759234,0.3299602093483728,0.5313293490177251
Glyma.11G114300.Wm82.a4.v1,1.7835096269889164,0.16255010233558473,0.16690007388263342,0.9739366709321672,0.3300879844104865,0.5314512845274882
Glyma.17G238900.Wm82.a4.v1,0.629833753901482,-0.5543154587579895,0.5691223998125483,-0.9739828531447088,0.3300650530700633,0.5314512845274882
Glyma.15G265200.Wm82.a4.v1,0.3265175200655073,-0.4493509452384613,0.46144329825082225,-0.9737944985695989,0.33015858522639074,0.5315230455946782
Glyma.11G156931.Wm82.a4.v1,1.3855212374152794,0.15619728011155495,0.1604274297412141,0.9736320052220322,0.3302392891312713,0.5315293203807877
Glyma.10G292551.Wm82.a4.v1,1.3140829369126845,-0.1562137999574741,0.1604409278968532,-0.9736530572666799,0.3302288327081081,0.5315293203807877
Glyma.13G123300.Wm82.a4.v1,0.6386063182619296,-0.20486874028989457,0.21041757338370798,-0.9736294217037907,0.3302405723639106,0.5315293203807877
Glyma.02G014000.Wm82.a4.v1,3.23219777303172,-0.18998071026802643,0.19519332858619615,-0.9732951000122535,0.33040665707039185,0.5317547239421029
Glyma.07G015600.Wm82.a4.v1,0.3673275096571074,-0.7010551218292831,0.7203330290691649,-0.9732375075667525,0.330435273368027,0.5317588684825527
