,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.18G235100.Wm82.a4.v1,0.15641026713618233,0.48992245582397054,0.3797347300945622,1.290170260966041,0.19699154921868978,0.303842603293579
Glyma.10G201900.Wm82.a4.v1,0.4179789916049452,0.30849418073014956,0.2391218367324807,1.2901129605962323,0.19701144053036412,0.303854673375561
Glyma.07G065000.Wm82.a4.v1,0.26050195196015463,-0.40998029129837554,0.31780422837094113,-1.2900403918472931,0.19703663423396045,0.30387491946315304
Glyma.20G114800.Wm82.a4.v1,0.4472867251683024,0.3637563230021008,0.28200334498234797,1.2899007386769479,0.19708512428348668,0.30393108908947
Glyma.04G143400.Wm82.a4.v1,1.443431367914112,0.22736237216679964,0.17627699124066643,1.2898017521548668,0.19711949944416463,0.3039446891527382
Glyma.08G304200.Wm82.a4.v1,5.611726318958885,-0.14428953946055087,0.1118674373495536,-1.2898260913020427,0.19711104675428215,0.3039446891527382
Glyma.01G191800.Wm82.a4.v1,0.4087484179297596,0.3428367864617769,0.2658121208972166,1.2897710808091551,0.19713015160750003,0.3039446891527382
Glyma.13G111400.Wm82.a4.v1,0.39553314608297735,0.39058211959231515,0.3028566208481736,1.2896601649270847,0.1971686762287007,0.3039854765193688
Glyma.16G144500.Wm82.a4.v1,0.21395651693572462,0.41659696444610783,0.3230408513095423,1.2896107806715713,0.1971858307278479,0.30399331345083525
Glyma.13G070500.Wm82.a4.v1,2.604352397224522,0.14600966838915497,0.11323897152636332,1.2893941583985709,0.1972610912331002,0.304090723587363
Glyma.09G028000.Wm82.a4.v1,0.3670567189247514,0.4036636022474676,0.31308402836827787,1.28931394025837,0.1972889665442381,0.3041150789302533
Glyma.13G264500.Wm82.a4.v1,0.5473061438268076,-0.372413828123239,0.2888732919542359,-1.289194392475154,0.19733051401494628,0.30416050522942784
Glyma.10G165200.Wm82.a4.v1,0.2430258266925839,0.39800408362675604,0.3087908875678254,1.2889113625133612,0.19742890338331387,0.304293535338882
Glyma.05G010450.Wm82.a4.v1,0.1654294039284445,0.5222308756400449,0.4051926983921589,1.2888457213377835,0.19745172727515503,0.30429386324925767
Glyma.14G188950.Wm82.a4.v1,0.17105843721841385,0.4230019892489851,0.3282033298473272,1.2888412480329072,0.19745328274455465,0.30429386324925767
Glyma.10G146600.Wm82.a4.v1,1.6492141833699252,0.2060786247108817,0.15990052043546205,1.2887927078014594,0.1974701618588074,0.30430125358526167
Glyma.20G192500.Wm82.a4.v1,0.5957019078069183,0.3031926640860067,0.23528612512912161,1.2886125942174405,0.1975328027990041,0.30437915761410517
Glyma.04G042900.Wm82.a4.v1,0.24761198661399927,0.42034900814892207,0.3262301904659407,1.2885043151541415,0.1975704677136857,0.3044185687979532
Glyma.18G151900.Wm82.a4.v1,0.21581587955783818,0.41745534831146486,0.3240504470563756,1.2882418527842348,0.1976617871607318,0.30454064154595956
Glyma.03G097700.Wm82.a4.v1,0.7319403616615296,0.25064290060987493,0.1945863946534627,1.2880802949057297,0.19771801391123656,0.30458208797581954
Glyma.09G150200.Wm82.a4.v1,0.6847257606674594,0.3094673298701213,0.24025059850605507,1.288102222406417,0.1977103818291457,0.30458208797581954
Glyma.13G092700.Wm82.a4.v1,1.4765609945880467,-0.21945596307242526,0.17037708747933214,-1.2880603038776954,0.19772497217284268,0.30458208797581954
Glyma.13G057800.Wm82.a4.v1,0.9595302043154877,0.271865972872099,0.21111107151385602,1.2877864288337688,0.19782031768929254,0.30471032236647216
Glyma.12G082200.Wm82.a4.v1,0.27512986557201036,0.37255185487928977,0.2893158607978444,1.2876993810567663,0.19785062911967777,0.30473837266794157
Glyma.04G077500.Wm82.a4.v1,0.5360202183738122,0.30629124375687194,0.23788705680616085,1.287549006949333,0.19790299979765724,0.3048003940984895
Glyma.05G205200.Wm82.a4.v1,0.4195947877419268,0.3421441951422328,0.26574342557535224,1.2874982491155438,0.197920679479601,0.3048089818575582
Glyma.04G026200.Wm82.a4.v1,0.7341647484067609,0.2953800230743984,0.2294352262641821,1.2874222842061946,0.19794714130631097,0.3048124531929087
Glyma.02G092400.Wm82.a4.v1,0.7236129618086407,0.2514754738098521,0.19533118735043006,1.2874312454707886,0.19794401957996555,0.3048124531929087
Glyma.11G174073.Wm82.a4.v1,0.4827725745305576,0.31706454510614623,0.2463216833593029,1.28719705379592,0.19802561390328288,0.30491079729645415
Glyma.10G155100.Wm82.a4.v1,0.8055423072583914,0.24492482892715528,0.19028172481426744,1.2871694807592509,0.19803522219675196,0.30491079729645415
Glyma.10G181800.Wm82.a4.v1,1.023586926039199,0.21543305628037349,0.1673877311281695,1.2870301474808539,0.19808378046246045,0.30496691590060165
Glyma.12G199500.Wm82.a4.v1,0.5406271893607872,-0.3668818934779822,0.2852177134633012,-1.286322258961622,0.19833061727928325,0.30532827576379695
Glyma.13G092900.Wm82.a4.v1,0.5487750518648328,0.3505760812820644,0.27260032547167234,1.2860442505909444,0.19842761875486925,0.305440264248403
Glyma.08G146500.Wm82.a4.v1,0.2006828251677494,0.47796399516444377,0.3716463541328964,1.2860720678387967,0.19841791131966702,0.305440264248403
Glyma.18G185200.Wm82.a4.v1,0.7570265017486981,0.2818660245650091,0.2191891210465902,1.2859489705472038,0.19846087143570634,0.3054422438526357
Glyma.18G234200.Wm82.a4.v1,1.6990764281049646,0.16220234864300206,0.12613560083193695,1.2859363064288285,0.1984652915125552,0.3054422438526357
Glyma.04G048100.Wm82.a4.v1,1.066350445951983,-0.40380655341900373,0.3140025556949449,-1.2859976649722045,0.1984438766001415,0.3054422438526357
Glyma.05G059100.Wm82.a4.v1,0.3388417724382509,0.3413552709142935,0.26548339903288215,1.2857876317607868,0.19851718787131722,0.3055034430556943
Glyma.02G274200.Wm82.a4.v1,0.19122706719404373,0.44110513278205515,0.3430948042627111,1.2856654408683397,0.1985598472350778,0.3055317507589493
Glyma.07G111400.Wm82.a4.v1,0.1836111234177772,0.7101915926787036,0.5523858675295944,1.2856802362718929,0.19855468149755273,0.3055317507589493
Glyma.15G249000.Wm82.a4.v1,1.1372520712851388,0.21285903249310756,0.16561262855070505,1.2852826161619508,0.1986935426394839,0.30571879295473353
Glyma.06G218100.Wm82.a4.v1,0.5201971928106282,0.27816269059957205,0.21643550622189112,1.2851989743050651,0.19872276197811423,0.305745070558092
Glyma.06G191200.Wm82.a4.v1,0.3654266408554846,-0.5138858651519357,0.3998627435121607,-1.2851556527579,0.19873789710642353,0.30574967700110356
