,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.08G016400.Wm82.a4.v1,0.43523110056454256,-0.14708013491973984,0.21539177138192017,-0.6828493678105553,0.49470203079795727,0.6454363110078002
Glyma.01G242000.Wm82.a4.v1,0.6323096603220502,-0.13865920044355598,0.20311768475181818,-0.6826544946737573,0.49482519055040197,0.645503561042919
Glyma.12G058200.Wm82.a4.v1,0.25877788502947524,0.2465027751791026,0.3610664514792794,0.682707502093278,0.4947916882579052,0.645503561042919
Glyma.20G178400.Wm82.a4.v1,1.0173866756048473,-0.11427034608493694,0.16742517328724305,-0.6825159194483197,0.4949127800117632,0.6455711060254743
Glyma.20G191751.Wm82.a4.v1,0.308138064691366,0.3236604882165494,0.4745986232396938,0.6819667659530613,0.49525996578590725,0.6459772377702446
Glyma.09G191000.Wm82.a4.v1,0.962811018600313,-0.10096430997388711,0.14807596860519784,-0.6818412935260247,0.4953393102059489,0.6460339853192476
Glyma.08G285800.Wm82.a4.v1,0.509652384807446,-0.13533420990676234,0.19850917766517415,-0.6817529118730765,0.4953952037791971,0.6460601416861452
Glyma.04G008300.Wm82.a4.v1,12.39074699913729,0.0702722247624632,0.10309299020757254,0.6816392135000995,0.49546711289038614,0.646107179114221
Glyma.02G291100.Wm82.a4.v1,0.2992032572696726,0.175404249585877,0.25736675734155795,0.6815342097701202,0.49553352798090466,0.6461470458525691
Glyma.17G038400.Wm82.a4.v1,0.5738343608895388,-0.12454127188080508,0.18279493030369603,-0.6813168815671848,0.4956710036467826,0.6462795590004738
Glyma.01G010400.Wm82.a4.v1,1.510529620763126,0.13972149609036888,0.20524979034649657,0.6807388005341941,0.4960367804185327,0.6466241201488969
Glyma.09G240600.Wm82.a4.v1,0.4388381055218556,-0.15335662400989925,0.2252649443499276,-0.6807833524761596,0.4960085853646219,0.6466241201488969
Glyma.08G019500.Wm82.a4.v1,0.6262461693046429,0.11779289530052,0.17305370370104137,0.6806724894141123,0.4960787475264461,0.6466241201488969
Glyma.11G233000.Wm82.a4.v1,0.6350479158337307,-0.12577198176384152,0.18477213525054284,-0.680686953112818,0.4960695935517435,0.6466241201488969
Glyma.16G163700.Wm82.a4.v1,0.26603169248014696,0.19073875812187974,0.2802742731599584,0.680543226359635,0.4961605612197103,0.6466470140365824
Glyma.13G086300.Wm82.a4.v1,0.4471523809691471,-0.1433927657764893,0.21070705624428332,-0.680531389562231,0.496168053372941,0.6466470140365824
Glyma.02G311800.Wm82.a4.v1,0.5548143412137273,0.14136664677122024,0.2077643217575087,0.6804183007716588,0.49623963646538705,0.646693553572004
Glyma.10G207800.Wm82.a4.v1,0.9167950185426607,0.10938837023656629,0.16078224868704005,0.6803510408010833,0.4962822133829836,0.6467022886117569
Glyma.09G185900.Wm82.a4.v1,0.3370926678139241,-0.15849155768107662,0.23302646229773621,-0.6801440322197103,0.4964132662149361,0.6468263064731951
Glyma.18G074400.Wm82.a4.v1,0.5727151715799117,-0.13560939716003972,0.19940520987963567,-0.6800694788360637,0.49646046893293083,0.6468410576361625
Glyma.08G319100.Wm82.a4.v1,0.4257762995861979,-0.16075066782429082,0.23652895321566808,-0.6796236386237151,0.49674279808345867,0.6471621320409416
Glyma.05G041600.Wm82.a4.v1,1.5812771926259586,0.10858910270638407,0.15981442909858615,0.6794699534883533,0.49684013931503634,0.6471778575081324
Glyma.08G331400.Wm82.a4.v1,0.2795972921747452,0.2134061606621395,0.3140937758826269,0.6794345416825032,0.49686256991804256,0.6471778575081324
Glyma.16G116400.Wm82.a4.v1,0.5369440279773412,0.1192487550279746,0.1755077341106692,0.6794501429366093,0.4968526876800702,0.6471778575081324
Glyma.19G145000.Wm82.a4.v1,0.3293686310915362,-0.17647675796132192,0.260006912684251,-0.6787387155957386,0.4973034306679154,0.647250534674803
Glyma.11G051700.Wm82.a4.v1,0.3993333811982069,-0.1534810811626674,0.22600910765371224,-0.679092461166781,0.4970792788938223,0.647250534674803
Glyma.09G099000.Wm82.a4.v1,0.4127367607546293,0.15492071342472388,0.22829875195684196,0.6785876492833847,0.49739917062007943,0.647250534674803
Glyma.08G139400.Wm82.a4.v1,0.7920712769787219,-0.11940860146624055,0.17595166547351843,-0.6786443376076603,0.49736324261480946,0.647250534674803
Glyma.16G213400.Wm82.a4.v1,0.3556126228031885,-0.17178933803867724,0.2529225891022992,-0.6792170626135487,0.49700033769399954,0.647250534674803
Glyma.14G075800.Wm82.a4.v1,0.7279771958668068,0.11030836621651696,0.16254917690587226,0.6786153477749906,0.49738161565873784,0.647250534674803
Glyma.12G167000.Wm82.a4.v1,0.6075934800651838,0.14002966130799366,0.20624275839471784,0.6789555298712491,0.4971660393688607,0.647250534674803
Glyma.08G083700.Wm82.a4.v1,0.4473378978286438,0.2053417481835226,0.3023743334417437,0.679097811795869,0.4970758888675012,0.647250534674803
Glyma.20G125550.Wm82.a4.v1,0.30601416947600124,0.18307491601763476,0.2697368335919327,0.6787167832428733,0.49731732993088407,0.647250534674803
Glyma.06G208900.Wm82.a4.v1,0.588704532757902,-0.16984337001384633,0.25009489068444446,-0.6791157130360774,0.497064547173774,0.647250534674803
Glyma.11G216100.Wm82.a4.v1,0.3593892348657645,0.1622191504663516,0.23906623686139625,0.678553159978009,0.4974210299764087,0.647250534674803
Glyma.13G370500.Wm82.a4.v1,0.33074370176167744,0.1478950108236247,0.21791100215871728,0.6786945558439685,0.4973314163854591,0.647250534674803
Glyma.03G009100.Wm82.a4.v1,0.2808045134135874,-0.24532615863209287,0.36137027880749634,-0.6788775198714648,0.4972154705708579,0.647250534674803
Glyma.17G052200.Wm82.a4.v1,0.3307421036071907,0.17619600567056373,0.2595595564111919,0.678826887003288,0.4972475555963066,0.647250534674803
Glyma.12G186400.Wm82.a4.v1,0.37735701392350085,-0.14385590072637325,0.2120496177764235,-0.6784067909900647,0.49751380448001425,0.6473245292934837
Glyma.18G027100.Wm82.a4.v1,0.335326762671744,0.21079690232282028,0.3108063057283736,0.6782259511396282,0.49762844071402024,0.6474269558856555
Glyma.08G003033.Wm82.a4.v1,1.102587158315114,0.12111725360119195,0.17863253739783286,0.6780245937583672,0.4977560997654501,0.6475463094805346
Glyma.08G322000.Wm82.a4.v1,0.3570995638303951,0.17653838032702834,0.26045782655458555,0.6778002514354479,0.49789835162317364,0.6476846287134472
Glyma.06G255200.Wm82.a4.v1,0.49385321889329437,-0.1252981720122971,0.18494969269443182,-0.6774716420822113,0.4981067565760602,0.6479089761740845
Glyma.10G058000.Wm82.a4.v1,0.7657299310578599,0.13015936027323205,0.19214564738634804,0.6773994729712514,0.4981525326388625,0.6479217681010659
Glyma.19G255600.Wm82.a4.v1,0.4421054946332755,-0.1382686191394564,0.2041998786771042,-0.6771239044568527,0.49832734326242767,0.6481023747919907
Glyma.19G248700.Wm82.a4.v1,0.3938536788559788,-0.14013836602334853,0.20702779936659568,-0.6769060312291574,0.49846557719067186,0.6482016244512391
Glyma.01G031400.Wm82.a4.v1,11.075961335519086,-0.05419011743624961,0.08005746125192793,-0.6768902809161289,0.4984755710749169,0.6482016244512391
Glyma.07G268200.Wm82.a4.v1,2.3732196517348125,0.07352600510584595,0.10863835747165627,0.6767959937633342,0.4985354003609238,0.6482326646210598
Glyma.05G160301.Wm82.a4.v1,0.8411111932212906,-0.12101817853054579,0.17885993940670739,-0.6766086298137676,0.49865430224112794,0.6483405053372386
Glyma.08G125700.Wm82.a4.v1,0.6438268517968816,-0.13115425130289723,0.1938707714764872,-0.6765034786009696,0.4987210382076578,0.6483805102963686
Glyma.09G061200.Wm82.a4.v1,1.7180074063773112,-0.09401151154120259,0.13900417095981196,-0.6763215153333969,0.4988365354384402,0.6484838987775843
Glyma.01G074800.Wm82.a4.v1,0.5264512766586135,-0.14513781281093355,0.21464315979673373,-0.6761818683082121,0.4989251829943294,0.6485523704815962
Glyma.11G107300.Wm82.a4.v1,0.9613388850754072,-0.12915232654273465,0.19108993713986444,-0.675871940070838,0.49912195450984864,0.6487025034555393
Glyma.15G089300.Wm82.a4.v1,0.3480958797517707,-0.27550469323948445,0.4076853670677614,-0.6757777332579435,0.49918177400088504,0.6487025034555393
Glyma.12G116100.Wm82.a4.v1,0.26136814007771025,-0.17244441502572472,0.2551564097108434,-0.6758380681917721,0.4991434620547256,0.6487025034555393
Glyma.15G049500.Wm82.a4.v1,0.7969183807378792,-0.11001316068845896,0.16280571091249482,-0.6757328110411868,0.4992103000744519,0.6487025034555393
Glyma.19G217100.Wm82.a4.v1,0.31133236927835994,0.1820236725583792,0.2693787257153161,0.6757165848009276,0.4992206041181947,0.6487025034555393
Glyma.02G038000.Wm82.a4.v1,0.3161048116545413,-0.16683191723865806,0.2469924717520149,-0.6754534502823246,0.49938771648926905,0.6488728820204738
Glyma.06G098500.Wm82.a4.v1,0.30121011311375956,-0.17297609470456107,0.25612129187871574,-0.6753678830671858,0.49944206520979606,0.6488967286152788
Glyma.18G211200.Wm82.a4.v1,0.8397766237904788,0.11044398096771568,0.1636498517799925,0.6748798105616025,0.4997521285219919,0.649252783285237
Glyma.01G060300.Wm82.a4.v1,0.680482798639286,-0.15426892111645277,0.2286133298174033,-0.6748028264129198,0.4998010444360331,0.6492695415470469
Glyma.17G185800.Wm82.a4.v1,0.34822617272658385,-0.18309803437356328,0.27140707811736003,-0.6746251263734149,0.49991396517292386,0.6493694372512104
Glyma.18G249400.Wm82.a4.v1,0.544068962386195,-0.15238581151917213,0.2259077751479371,-0.6745487684936091,0.49996249148195415,0.6493856786472503
Glyma.11G009600.Wm82.a4.v1,0.5860698812317644,-0.12250519165784578,0.18175134731221315,-0.6740263193064857,0.5002945809865731,0.649770202553671
Glyma.09G086800.Wm82.a4.v1,0.4274350365601423,-0.15232365475913445,0.2260513232270676,-0.6738454461782821,0.5004095784068714,0.649872737550657
Glyma.12G079500.Wm82.a4.v1,0.44048202004782305,0.303756644424598,0.4508270525310572,0.6737764353741226,0.5004534585163192,0.6498829056817235
Glyma.12G014000.Wm82.a4.v1,0.5596601778553705,0.12660133058406878,0.18806185188421867,0.6731898538466567,0.5008265152584237,0.6502736668513112
Glyma.10G066500.Wm82.a4.v1,1.3657302437549,0.12270427715193359,0.18225784250567895,0.6732455265847354,0.5007911019319573,0.6502736668513112
Glyma.10G238000.Wm82.a4.v1,0.43910246173277107,-0.13690229193197728,0.20356577346834331,-0.6725211689541075,0.5012519681820359,0.6507792027668391
Glyma.04G081200.Wm82.a4.v1,0.4166448616470505,0.1454536222194917,0.2163078980376662,0.6724378699947586,0.5013049808207499,0.6508011586674103
Glyma.15G034900.Wm82.a4.v1,0.35808380244983756,0.19930417018773172,0.2965622134565997,0.6720484307988173,0.5015528648375076,0.6510728811911732
Glyma.20G004600.Wm82.a4.v1,1.4796200258657652,-0.08853883406613348,0.1317550866106942,-0.6719955664994192,0.5015865187764472,0.6510728811911732
Glyma.17G247300.Wm82.a4.v1,1.094659705449022,0.12233598712180781,0.18209830069510868,0.6718128980601402,0.501702816524983,0.651176951076094
Glyma.15G179600.Wm82.a4.v1,0.5682258416713905,0.1739452233781522,0.2592199959528371,0.6710331999611635,0.5021993798261908,0.651727609252519
Glyma.01G149900.Wm82.a4.v1,0.9790324109784512,0.10611702571192262,0.158131120432509,0.6710698401534049,0.5021760391088077,0.651727609252519
Glyma.16G057902.Wm82.a4.v1,0.41414398502625616,-0.17567853776574793,0.2618999076394942,-0.6707850313852337,0.502357484512009,0.6518858604447154
Glyma.02G048200.Wm82.a4.v1,0.4059715283793009,-0.14961664895313032,0.22310431074285364,-0.6706129901971101,0.5024671049657821,0.6519811776591199
Glyma.05G143700.Wm82.a4.v1,0.9719993784736395,-0.129838758947235,0.19363356057541115,-0.6705385087244158,0.5025145666688735,0.6519958322541948
Glyma.19G109000.Wm82.a4.v1,0.5396274882830717,-0.13806165690365824,0.2059348962315264,-0.6704140941146743,0.5025938524673597,0.6520517724670092
Glyma.15G150500.Wm82.a4.v1,0.2707837698292672,-0.23966907985935626,0.35758752015845036,-0.670238938297278,0.5027054853652393,0.6521496678669523
Glyma.16G026900.Wm82.a4.v1,1.3194232062636442,-0.10679408006033986,0.15938528586501843,-0.6700372589649369,0.502834038855352,0.6522694983410399
Glyma.12G002900.Wm82.a4.v1,0.3993986330206376,-0.15584750615361107,0.23262302488653114,-0.6699573536610589,0.5028849765230894,0.6522886366226602
Glyma.06G106800.Wm82.a4.v1,0.3422140156081981,-0.17634102556305842,0.2634039817146365,-0.6694698554485052,0.5031958037165478,0.6525040104731842
Glyma.12G041100.Wm82.a4.v1,0.2629462582000958,0.1746354459523997,0.26082145673769047,0.6695593535007033,0.5031387324597548,0.6525040104731842
Glyma.17G145100.Wm82.a4.v1,0.6019471705482432,-0.12697750755642115,0.18965222691633174,-0.669528165426918,0.5031586201308282,0.6525040104731842
