,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.10G058200.Wm82.a4.v1,40.40118922963426,-2.5124448701803224,0.4111237139214749,-6.111165046198727,9.890641087475292e-10,1.9481595750000085e-05
Glyma.03G161300.Wm82.a4.v1,63.26227421396436,-3.7893389489908293,0.7132665597652396,-5.312654711077483,1.0803963337829955e-07,0.0010640283293261831
Glyma.14G066000.Wm82.a4.v1,777.4087145456538,-1.6426291784043499,0.3266529250359135,-5.028668205630649,4.938981500543086e-07,0.0032427706205399053
Glyma.11G092900.Wm82.a4.v1,111.35121648848634,-1.6351748772510024,0.3615023910109041,-4.523275413693406,6.088992449468361e-06,0.029983721069294575
Glyma.15G055400.Wm82.a4.v1,55.42991926917545,-4.100582140956286,0.9259684996386068,-4.428425094975356,9.492367339759078e-06,0.037394231898246914
Glyma.20G196900.Wm82.a4.v1,416.2241365599015,-2.317659558259192,0.541738759026734,-4.27818670833707,1.8842194845844368e-05,0.03933419524917485
Glyma.15G070900.Wm82.a4.v1,747.90499028275,-3.6476740683183695,0.841250687283564,-4.336013180680864,1.4509024751062058e-05,0.03933419524917485
Glyma.05G003500.Wm82.a4.v1,60.780414121765496,1.2034402910714908,0.27719255448145125,4.3415318038494455,1.4149279243571889e-05,0.03933419524917485
Glyma.03G145500.Wm82.a4.v1,28.758863457430078,-2.092727208103025,0.4906481497479744,-4.265230000720419,1.9969637634753945e-05,0.03933419524917485
Glyma.04G056400.Wm82.a4.v1,45.90417440222621,1.565326910265299,0.3633564191381962,4.307965479123555,1.647630920565372e-05,0.03933419524917485
Glyma.08G043800.Wm82.a4.v1,30.152899354042532,-3.871265385246291,0.9280191270422637,-4.171536202690773,3.025529753904212e-05,0.04966154963554272
Glyma.17G230700.Wm82.a4.v1,113.61451566674917,-1.6374649962889916,0.39240864248287843,-4.172856606644277,3.0080426865425663e-05,0.04966154963554272
Glyma.18G024000.Wm82.a4.v1,19.440137388143086,-1.7006926081710496,0.41051414165748046,-4.142835619022478,3.43037827344695e-05,0.05197550834775736
Glyma.02G022300.Wm82.a4.v1,38.78784522811303,2.6568496762759883,0.6474910566710539,4.103299418428497,4.072995790456765e-05,0.0573041414890192
Glyma.15G077700.Wm82.a4.v1,135.97288512539572,3.8481540045404574,0.9541727435085352,4.0329741451119485,5.50753412643902e-05,0.07232126645897959
Glyma.13G259200.Wm82.a4.v1,18.28103867163096,-2.2934604405757324,0.5727355395141994,-4.004396937757818,6.217589004677553e-05,0.0765424066407086
Glyma.05G123300.Wm82.a4.v1,68.36076068062002,-1.1616478240481602,0.2926792324524323,-3.9690134975222646,7.217079424837126e-05,0.08362047848883346
Glyma.14G133600.Wm82.a4.v1,233.21717480436843,-1.08829067788568,0.2762564959418206,-3.939421131711137,8.167844679697171e-05,0.08937890925333065
Glyma.08G328000.Wm82.a4.v1,23.77527059776544,-3.080363229814008,0.7895468774641291,-3.901431717021712,9.562543654341977e-05,0.09913338018924944
Glyma.17G090600.Wm82.a4.v1,147.35530113844575,-0.8833553442679092,0.22930522003040302,-3.8523124076756177,0.0001170076092493225,0.11523494396919527
Glyma.04G063800.Wm82.a4.v1,21.152611883561445,-3.12314947662469,0.8138632260657609,-3.837437761774897,0.0001243247301043523,0.11661067661263941
Glyma.01G112600.Wm82.a4.v1,18.255724874905198,-3.716483410983528,0.9754535346327432,-3.8100055810272693,0.00013896365473079687,0.12441668669238665
Glyma.20G237200.Wm82.a4.v1,281.69883266667665,4.255368539109493,1.123045824406952,3.789131704716172,0.00015117475450694017,0.1294647451966609
Glyma.14G087200.Wm82.a4.v1,54.468491123333145,2.7234505323390636,0.720827356819019,3.778228596036556,0.00015794786268419936,0.12962912713711144
Glyma.07G061500.Wm82.a4.v1,299.4817491523872,8.379554850956701,2.2373461191042163,3.7453100257512633,0.0001801711423791199,0.141953239657661
Glyma.15G202000.Wm82.a4.v1,41.57830042628995,1.7308172627068397,0.46449090788926467,3.7262672601537106,0.00019433634663919405,0.14722473152893098
Glyma.19G216400.Wm82.a4.v1,21.928926056769992,1.6199043887024898,0.4382537673269934,3.6962703106527632,0.00021879002043104478,0.15350402276112696
Glyma.03G242400.Wm82.a4.v1,48.38276603903695,-1.4080252007758354,0.38225995858921624,-3.683423202294975,0.00023012263586294135,0.15350402276112696
Glyma.11G139800.Wm82.a4.v1,44.053809004862956,-2.3283323847820436,0.6328049568671242,-3.6793839231429164,0.00023379807497760107,0.15350402276112696
Glyma.02G124500.Wm82.a4.v1,476.9539987505634,1.6132842741014373,0.43790155383230595,3.684125484330305,0.00022948917224903362,0.15350402276112696
Glyma.13G057700.Wm82.a4.v1,24.92972497785517,-2.8606810498504163,0.7878841200038181,-3.6308398370010977,0.000282500461314457,0.1686185329245715
Glyma.08G107800.Wm82.a4.v1,36.23245292729389,1.3098969284141246,0.3594873198642241,3.643791744612477,0.00026865081894861806,0.1686185329245715
Glyma.19G155000.Wm82.a4.v1,370.30740587107084,-1.4542712442633754,0.40007375739108286,-3.6350078389215272,0.00027797218340470665,0.1686185329245715
Glyma.19G125200.Wm82.a4.v1,17.30485679536867,1.766843285276409,0.48895831096681036,3.613484515239868,0.00030210940560996657,0.17501908712645622
Glyma.09G202600.Wm82.a4.v1,61.34896485182446,-2.872030278181569,0.8046178675895448,-3.569433881434338,0.00035775349307658086,0.19498704155323723
Glyma.17G174700.Wm82.a4.v1,52.90613678587368,-2.7577566680763543,0.7720111510354613,-3.5721720656204363,0.0003540326671969757,0.19498704155323723
Glyma.01G019800.Wm82.a4.v1,150.32659965928522,-2.6151955574528714,0.7339330429776137,-3.563261775001782,0.0003662750945560125,0.19498704155323723
