,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.17G104500.Wm82.a4.v1,4.217809428526979,0.4249705840771389,0.09077356614095587,4.681655708196283,2.845671262499998e-06,2.7211103620537045e-05
Glyma.19G065600.Wm82.a4.v1,1.9209989897447168,0.6398088086874314,0.13671042204444395,4.680029504110758,2.868336362006909e-06,2.7414009121156757e-05
Glyma.11G023700.Wm82.a4.v1,2.1109527381137365,0.442764294485104,0.09461877132555783,4.679455125893262,2.876383031200634e-06,2.7477065510139256e-05
Glyma.17G251800.Wm82.a4.v1,0.45851916343170207,1.5895106755250223,0.3397130722778574,4.67898001353605,2.883055413136922e-06,2.7526936930464406e-05
Glyma.06G062800.Wm82.a4.v1,1.434398566969691,0.5497686396956796,0.11754906677218817,4.676929003282853,2.912030203453272e-06,2.7789590698480595e-05
Glyma.06G179400.Wm82.a4.v1,0.9707678860038984,0.8948267215269341,0.19134747642267966,4.676449035315701,2.918850980498639e-06,2.784067016711026e-05
Glyma.08G162800.Wm82.a4.v1,1.6476990341048414,0.5655101086076767,0.12094317526823152,4.675833153491058,2.9276256718118677e-06,2.791032578627282e-05
Glyma.10G249000.Wm82.a4.v1,5.9907509967997985,0.8720651818563523,0.18651211509760876,4.675648986126011,2.930254482717213e-06,2.792134949813256e-05
Glyma.05G141900.Wm82.a4.v1,1.7962633014716571,0.5641352076108104,0.1206738783505024,4.674874258804012,2.941337788066764e-06,2.8012881535571057e-05
Glyma.02G270400.Wm82.a4.v1,1.4302968868401895,0.6925613179684278,0.1481596574003161,4.674425752060022,2.9477725283655475e-06,2.8060071627945538e-05
Glyma.15G181200.Wm82.a4.v1,0.427693419152851,1.0406311158501151,0.2226945258794363,4.672908378598844,2.969642622527719e-06,2.8254070952519123e-05
Glyma.04G224300.Wm82.a4.v1,1.5441664722577177,0.6089226640789334,0.13031473155649995,4.672707811356889,2.9725450451547586e-06,2.8267502079350316e-05
Glyma.19G180000.Wm82.a4.v1,4.01092243124495,-0.45607037179827215,0.09764019692818177,-4.670928430569737,2.9984140390974306e-06,2.849921153351653e-05
Glyma.07G005600.Wm82.a4.v1,2.1324252025976587,0.6997126180172782,0.14981481194915508,4.670516946313361,3.004426953865242e-06,2.8542056061719796e-05
Glyma.08G070500.Wm82.a4.v1,0.6322474342402205,-0.8321359846822488,0.17817232584692416,-4.670399742085503,3.0061417450519223e-06,2.8544045953767928e-05
Glyma.04G066000.Wm82.a4.v1,2.9978496118196465,0.878317364881459,0.18807465506309468,4.6700463950701065,3.0113171774972365e-06,2.857887703688819e-05
Glyma.15G061600.Wm82.a4.v1,1.6491810049139697,0.5506187723477677,0.1180004276043886,4.666243873232282,3.0675559669661192e-06,2.909804714637897e-05
Glyma.04G225700.Wm82.a4.v1,0.9196705208201091,0.9906662236267317,0.21234157837711717,4.665436845662489,3.0796207316041103e-06,2.919788415633857e-05
Glyma.06G295500.Wm82.a4.v1,0.7898137217174209,0.6792807772617471,0.14564677615741692,4.6638916094344,3.1028485792833383e-06,2.9403405677346658e-05
Glyma.13G131200.Wm82.a4.v1,6.782397662095028,-0.5924958915631623,0.12704628292871278,-4.663622405195585,3.1069123838531227e-06,2.9427209102209243e-05
Glyma.08G318200.Wm82.a4.v1,1.5121711896441883,0.49147442713041634,0.10542395258737933,4.66188579604871,3.13325053115318e-06,2.9661855502609386e-05
Glyma.17G057800.Wm82.a4.v1,2.1838744736797415,-1.2914921550524956,0.2772051098658561,-4.658976725492068,3.1778512678579957e-06,3.0069069731099455e-05
Glyma.06G130800.Wm82.a4.v1,0.7804992098627088,0.7804505688184668,0.1675646729601766,4.657608044888725,3.1990453937048144e-06,3.0254513094977898e-05
Glyma.20G022400.Wm82.a4.v1,0.6730311450758276,-0.8650553684496128,0.1857534031610284,-4.6570095283783415,3.2083560145883427e-06,3.031233021854716e-05
Glyma.19G095700.Wm82.a4.v1,1.157281829325313,0.5808037730524144,0.12471509600600783,4.6570446694314835,3.2078086371615575e-06,3.031233021854716e-05
Glyma.17G130700.Wm82.a4.v1,0.7125877280043176,0.7905299760410047,0.16978863723628124,4.655965139415587,3.2246649801279065e-06,3.045124370178554e-05
Glyma.03G158766.Wm82.a4.v1,0.7687908925136152,0.7122510214531583,0.1530599229860793,4.6534129088640475,3.26485535602955e-06,3.081542422151933e-05
Glyma.19G029000.Wm82.a4.v1,1.3936858038380833,0.597729635580945,0.12855915749532312,4.649452028360485,3.32818078941046e-06,3.139749459144335e-05
Glyma.05G196900.Wm82.a4.v1,1.4185688787287696,0.636620198733789,0.13693220032884545,4.649163580260397,3.3328381441860927e-06,3.142579656392674e-05
Glyma.02G213600.Wm82.a4.v1,0.6659320682916957,0.791090516993614,0.17019534406364542,4.648132540557524,3.349536720027311e-06,3.1567552328607294e-05
Glyma.02G235700.Wm82.a4.v1,1.4775502556909483,-0.6386775446488078,0.13750050704949646,-4.644910468722135,3.4022396813098185e-06,3.204832033631236e-05
Glyma.12G068500.Wm82.a4.v1,2.1282423970633486,0.5203410336509197,0.11206723314128261,4.643114843345229,3.431954579848074e-06,3.23121761385696e-05
Glyma.18G203900.Wm82.a4.v1,0.8353143140625765,0.7269854670101782,0.15659283669707294,4.642520579766514,3.441843441455457e-06,3.238919867835155e-05
Glyma.08G306200.Wm82.a4.v1,1.4310576321120028,-0.6382649892606933,0.13755979770874807,-4.639909333191053,3.485620706839303e-06,3.278489079518198e-05
Glyma.02G294100.Wm82.a4.v1,1.0560380846850035,-0.8117814655113103,0.17497079459808387,-4.63952551267776,3.4921002512442468e-06,3.282955129603045e-05
Glyma.10G149900.Wm82.a4.v1,1.373610411627096,0.5519547372781347,0.11898562514807381,4.638835460932737,3.5037785595081775e-06,3.292301736639943e-05
Glyma.19G262500.Wm82.a4.v1,0.9529466377616411,0.7875985330138472,0.169795416784098,4.638514678021679,3.5092201719354172e-06,3.2957817186844665e-05
Glyma.03G209800.Wm82.a4.v1,0.8185615064823697,0.790482725952724,0.17045384949172632,4.637517593822915,3.5261860330622563e-06,3.310076215788441e-05
Glyma.13G080100.Wm82.a4.v1,3.032561351955232,-0.429749593936189,0.09270673459751405,-4.635581177591308,3.5593600274091602e-06,3.339563821857125e-05
Glyma.02G305700.Wm82.a4.v1,0.5239635874427426,0.8143976749656932,0.17569133666040812,4.6353889181219765,3.5626700301118576e-06,3.34101627650747e-05
Glyma.04G247900.Wm82.a4.v1,0.6259465516802857,1.0930428219661534,0.2358091301165622,4.635286264895063,3.5644385504339714e-06,3.341022431701876e-05
Glyma.01G177700.Wm82.a4.v1,1.1082767494781014,0.6254714715264742,0.1349777891884409,4.633884398960343,3.5886744368025913e-06,3.3620773058621905e-05
Glyma.11G042800.Wm82.a4.v1,1.3967278875144633,0.6261382414318122,0.13516744545260984,4.632315416890366,3.6159868411883376e-06,3.385992221363618e-05
Glyma.10G067500.Wm82.a4.v1,2.776204900144431,0.6068387243237231,0.13105342874328138,4.630468123901211,3.6483994842929234e-06,3.414657009929043e-05
Glyma.18G284000.Wm82.a4.v1,3.144671355431822,-0.5536928004339182,0.11957894270753318,-4.630353705235068,3.6504162105861565e-06,3.4148590125868127e-05
Glyma.11G134200.Wm82.a4.v1,0.7426828916465519,1.2763030906970885,0.27565823292162317,4.630019851647147,3.65630677463554e-06,3.418682892536445e-05
Glyma.07G247500.Wm82.a4.v1,1.220699312460829,-0.8247009793243906,0.1782331978792271,-4.6270896170713245,3.708400761530059e-06,3.465682367675356e-05
Glyma.08G266500.Wm82.a4.v1,1.0535333846982613,0.8125212196052365,0.17565410489092545,4.625688765484766,3.7335559135399104e-06,3.487472277465211e-05
Glyma.09G192800.Wm82.a4.v1,2.0228251096207064,0.7338377921779673,0.15866382922304417,4.625110813040843,3.7439818249914086e-06,3.4954890874193546e-05
Glyma.04G161300.Wm82.a4.v1,0.9515677234117023,0.8982054763748032,0.1942340231355711,4.624346764149942,3.757807647206013e-06,3.506670699129941e-05
Glyma.03G074600.Wm82.a4.v1,0.8242110092572366,1.2662603524276848,0.2738317868443323,4.624227037409384,3.7599785893742477e-06,3.506970684294859e-05
