,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.04G033500.Wm82.a4.v1,3.2402272880561487,-2.6179371866528838,0.10464072745977297,-25.01833894130082,3.8617071492905804e-138,1.2175104484568912e-135
Glyma.07G048500.Wm82.a4.v1,36.17574132573044,-0.8783954021816687,0.035111213010517076,-25.017517962667867,3.941972563424285e-138,1.225791468352483e-135
Glyma.01G068000.Wm82.a4.v1,7.095493025007993,1.5436157854698322,0.06173184808036915,25.00517696246818,5.370054963146008e-138,1.6473006441001946e-135
Glyma.19G222500.Wm82.a4.v1,2.282808874348127,-4.097506759810502,0.1639319759554411,-24.995164829369582,6.900144775819679e-138,2.0884438188147563e-135
Glyma.01G241500.Wm82.a4.v1,3.012431876628549,4.530422304439802,0.18260226707622745,24.810328902151983,6.935777169412727e-136,2.0716071282324857e-133
Glyma.20G192300.Wm82.a4.v1,8.305017466942777,1.3067681978114543,0.0529174991248083,24.694443604173028,1.2270675466906667e-134,3.6174588714127446e-132
Glyma.01G106800.Wm82.a4.v1,8.65578456615395,7.359921336864448,0.29875411881501013,24.63538031226858,5.279360273314569e-134,1.536429207746676e-131
Glyma.14G214800.Wm82.a4.v1,2.1829291703778337,3.779855759291624,0.15500339571340002,24.385631952738287,2.429448395385756e-131,6.980820072817298e-129
Glyma.16G156100.Wm82.a4.v1,2.1624197160789884,4.974041283072965,0.2039897673806155,24.38377839704146,2.5419675381629853e-131,7.21283288953747e-129
Glyma.20G018500.Wm82.a4.v1,4.49688447741506,2.630668663426073,0.1083909189942323,24.270194291516766,4.0477683809479536e-130,1.1343745956483771e-127
Glyma.09G004400.Wm82.a4.v1,8.183464999190758,-3.1688240404813737,0.1308937324930533,-24.20913499926016,1.7827335143087428e-129,4.935128143269324e-127
Glyma.08G212000.Wm82.a4.v1,2.997345702379069,5.911896332859079,0.24454424202923716,24.175160632701648,4.06112635726161e-129,1.1106935940944404e-126
Glyma.20G237200.Wm82.a4.v1,3.9446035267413566,5.31182061781848,0.22098000477884644,24.03756223616011,1.1263421699360054e-127,3.043805625898491e-125
Glyma.08G068800.Wm82.a4.v1,12.294238967761645,7.855086637245284,0.3278562351912164,23.958936247358363,7.456800875171593e-127,1.9914044690164137e-124
Glyma.19G093700.Wm82.a4.v1,7.187221265909861,6.938972976800966,0.29048239965922706,23.887757003320228,4.1056009179430196e-126,1.0836876841547273e-123
Glyma.07G065600.Wm82.a4.v1,11.006242369046916,-2.474430877638367,0.10358856890572507,-23.88710360397316,4.170297635203253e-126,1.0881121415990097e-123
Glyma.14G118200.Wm82.a4.v1,1.188494065633227,3.934519901242644,0.16488500721693145,23.86220534936922,7.564482069459887e-126,1.9512925338265843e-123
Glyma.14G010900.Wm82.a4.v1,6.871638433951208,-3.3153666998162636,0.1392063099705335,-23.816209915470388,2.2689023290884539e-125,5.786975603405382e-123
Glyma.18G001500.Wm82.a4.v1,3.6034210201952512,1.8110660928340803,0.07612984665836972,23.78917300281954,4.3231285890495983e-125,1.0903890996825099e-122
Glyma.14G162100.Wm82.a4.v1,4.496482605983848,3.39984251714287,0.14309118075286045,23.759972482265685,8.666223969449199e-125,2.1617943308406244e-122
