,conservation_score
Glyma.02G019200.Wm82.a4.v1,0.9923543511226337
Glyma.11G034700.Wm82.a4.v1,0.9923347845228195
Glyma.15G250800.Wm82.a4.v1,0.9923250012229125
Glyma.06G221100.Wm82.a4.v1,0.9922369515237489
Glyma.11G228800.Wm82.a4.v1,0.9922124932739813
Glyma.05G048000.Wm82.a4.v1,0.9922076016240278
Glyma.12G117900.Wm82.a4.v1,0.9921293352247713
Glyma.09G130500.Wm82.a4.v1,0.9920608521254219
Glyma.01G209400.Wm82.a4.v1,0.9920412855256078
Glyma.04G008300.Wm82.a4.v1,0.9920119356258866
Glyma.10G281400.Wm82.a4.v1,0.9920021523259795
Glyma.03G219400.Wm82.a4.v1,0.9919923690260725
Glyma.05G051600.Wm82.a4.v1,0.991977694076212
Glyma.19G007700.Wm82.a4.v1,0.9919752482512352
Glyma.20G115500.Wm82.a4.v1,0.9919336692266302
Glyma.16G016100.Wm82.a4.v1,0.9918823069021181
Glyma.04G230000.Wm82.a4.v1,0.9918602944773272
Glyma.14G071100.Wm82.a4.v1,0.9917967030279313
Glyma.18G065900.Wm82.a4.v1,0.9917575698283031
Glyma.09G104000.Wm82.a4.v1,0.9917526781783496
Glyma.01G153300.Wm82.a4.v1,0.9917428948784425
Glyma.08G082900.Wm82.a4.v1,0.9917037616788142
Glyma.06G204200.Wm82.a4.v1,0.9916303869295113
Glyma.10G089500.Wm82.a4.v1,0.9916157119796507
Glyma.07G020000.Wm82.a4.v1,0.991561903830162
Glyma.04G035900.Wm82.a4.v1,0.991561903830162
Glyma.04G190400.Wm82.a4.v1,0.9915521205302549
Glyma.17G037700.Wm82.a4.v1,0.9915423372303478
Glyma.20G083800.Wm82.a4.v1,0.9915374455803942
Glyma.09G067700.Wm82.a4.v1,0.9913075380325784
Glyma.09G024000.Wm82.a4.v1,0.991146113584112
Glyma.13G127200.Wm82.a4.v1,0.9910629555349019
Glyma.12G078100.Wm82.a4.v1,0.9910042557354596
Glyma.18G285100.Wm82.a4.v1,0.9909504475859707
Glyma.10G097800.Wm82.a4.v1,0.9909455559360172
Glyma.13G129400.Wm82.a4.v1,0.9909406642860636
Glyma.03G120300.Wm82.a4.v1,0.9909308809861567
Glyma.06G321900.Wm82.a4.v1,0.9909186518612728
Glyma.05G215900.Wm82.a4.v1,0.990916206036296
Glyma.16G135200.Wm82.a4.v1,0.9909015310864354
Glyma.08G186200.Wm82.a4.v1,0.9908672895367607
Glyma.20G055800.Wm82.a4.v1,0.9908575062368536
Glyma.02G002000.Wm82.a4.v1,0.9907596732377831
Glyma.12G092000.Wm82.a4.v1,0.9907425524629457
Glyma.17G174500.Wm82.a4.v1,0.9906765151885731
Glyma.15G041600.Wm82.a4.v1,0.990656948588759
Glyma.11G152600.Wm82.a4.v1,0.990573790539549
Glyma.08G124900.Wm82.a4.v1,0.9904294868659199
Glyma.12G222200.Wm82.a4.v1,0.9903927994912683
Glyma.13G237800.Wm82.a4.v1,0.9903781245414078
Glyma.02G171100.Wm82.a4.v1,0.9903536662916401
Glyma.13G286000.Wm82.a4.v1,0.9903096414420584
Glyma.06G289000.Wm82.a4.v1,0.9902900748422443
Glyma.16G136600.Wm82.a4.v1,0.9902753998923837
Glyma.07G021600.Wm82.a4.v1,0.9902607249425232
Glyma.10G169600.Wm82.a4.v1,0.9902607249425232
Glyma.05G022200.Wm82.a4.v1,0.9901971334931272
