,conservation_score
Glyma.09G192500.Wm82.a4.v1,0.8172526020386722
Glyma.04G014100.Wm82.a4.v1,0.8172479326108172
Glyma.13G093000.Wm82.a4.v1,0.8172012383322671
Glyma.13G190300.Wm82.a4.v1,0.8171498746258621
Glyma.19G028200.Wm82.a4.v1,0.8171265274865871
Glyma.03G218300.Wm82.a4.v1,0.8171125192030221
Glyma.13G153300.Wm82.a4.v1,0.817075163780182
Glyma.16G079200.Wm82.a4.v1,0.817065824924472
Glyma.05G066800.Wm82.a4.v1,0.817061155496617
Glyma.11G251500.Wm82.a4.v1,0.817056486068762
Glyma.15G195700.Wm82.a4.v1,0.8170471472130519
Glyma.17G074600.Wm82.a4.v1,0.817042477785197
Glyma.06G036500.Wm82.a4.v1,0.8170191306459219
Glyma.18G189900.Wm82.a4.v1,0.8170097917902119
Glyma.12G058100.Wm82.a4.v1,0.8170051223623569
Glyma.15G152000.Wm82.a4.v1,0.8169537586559519
Glyma.12G084000.Wm82.a4.v1,0.8169257420888218
Glyma.09G187100.Wm82.a4.v1,0.8169070643774018
Glyma.05G216700.Wm82.a4.v1,0.8169047296634744
Glyma.06G058100.Wm82.a4.v1,0.8168837172381268
Glyma.04G206400.Wm82.a4.v1,0.8168697089545618
Glyma.02G236900.Wm82.a4.v1,0.8168510312431417
Glyma.09G248400.Wm82.a4.v1,0.8168090063924467
Glyma.01G242000.Wm82.a4.v1,0.8167996675367367
Glyma.02G290800.Wm82.a4.v1,0.8167856592531717
Glyma.06G275700.Wm82.a4.v1,0.8167669815417516
Glyma.15G157500.Wm82.a4.v1,0.8167389649746216
Glyma.10G153800.Wm82.a4.v1,0.8166876012682166
Glyma.07G170700.Wm82.a4.v1,0.8166595847010866
Glyma.11G256800.Wm82.a4.v1,0.8165755349996965
Glyma.07G130300.Wm82.a4.v1,0.8165708655718414
Glyma.15G115100.Wm82.a4.v1,0.8165428490047114
Glyma.16G056900.Wm82.a4.v1,0.8165335101490014
Glyma.10G031400.Wm82.a4.v1,0.8165054935818714
Glyma.10G298200.Wm82.a4.v1,0.8164401215919014
Glyma.12G097100.Wm82.a4.v1,0.8163607413183662
Glyma.07G188100.Wm82.a4.v1,0.8163560718905113
Glyma.07G229800.Wm82.a4.v1,0.8163467330348012
Glyma.05G144800.Wm82.a4.v1,0.8163467330348012
Glyma.09G202700.Wm82.a4.v1,0.8163373941790912
Glyma.01G233000.Wm82.a4.v1,0.8163187164676712
Glyma.05G129600.Wm82.a4.v1,0.8163093776119612
Glyma.09G103700.Wm82.a4.v1,0.8163093776119612
Glyma.10G167500.Wm82.a4.v1,0.8163093776119612
Glyma.10G214200.Wm82.a4.v1,0.8163000387562512
Glyma.03G100500.Wm82.a4.v1,0.8162860304726862
Glyma.13G204100.Wm82.a4.v1,0.8162720221891212
Glyma.10G203200.Wm82.a4.v1,0.8162253279105711
Glyma.07G068750.Wm82.a4.v1,0.8162066501991511
Glyma.16G066300.Wm82.a4.v1,0.8161739642041661
Glyma.06G195500.Wm82.a4.v1,0.816155286492746
Glyma.13G222500.Wm82.a4.v1,0.816141278209181
Glyma.12G050900.Wm82.a4.v1,0.816117931069906
Glyma.08G345100.Wm82.a4.v1,0.816108592214196
Glyma.18G146900.Wm82.a4.v1,0.816108592214196
Glyma.06G124800.Wm82.a4.v1,0.816108592214196
Glyma.06G032200.Wm82.a4.v1,0.816089914502776
Glyma.10G273100.Wm82.a4.v1,0.8160292119406609
Glyma.08G232400.Wm82.a4.v1,0.8160245425128059
Glyma.18G011900.Wm82.a4.v1,0.8159591705228358
Glyma.09G182600.Wm82.a4.v1,0.8158937985328658
Glyma.10G073600.Wm82.a4.v1,0.8158891291050108
Glyma.16G067500.Wm82.a4.v1,0.8158891291050108
Glyma.12G242200.Wm82.a4.v1,0.8158891291050108
Glyma.16G027400.Wm82.a4.v1,0.8158471042543157
Glyma.02G070100.Wm82.a4.v1,0.8158377653986058
Glyma.12G236800.Wm82.a4.v1,0.8158330959707507
Glyma.01G205900.Wm82.a4.v1,0.8157864016922006
Glyma.19G121800.Wm82.a4.v1,0.8157770628364907
Glyma.15G162900.Wm82.a4.v1,0.8157490462693606
Glyma.04G056400.Wm82.a4.v1,0.8157303685579406
Glyma.03G160000.Wm82.a4.v1,0.8157256991300856
Glyma.06G051200.Wm82.a4.v1,0.8157210297022306
Glyma.07G260400.Wm82.a4.v1,0.8157023519908105
Glyma.08G035200.Wm82.a4.v1,0.8156649965679705
Glyma.19G041300.Wm82.a4.v1,0.8156323105729855
Glyma.04G204600.Wm82.a4.v1,0.8156229717172755
Glyma.12G129600.Wm82.a4.v1,0.8156183022894204
Glyma.18G213700.Wm82.a4.v1,0.8155249137323204
Glyma.17G068500.Wm82.a4.v1,0.8154922277373353
Glyma.19G220400.Wm82.a4.v1,0.8154828888816253
Glyma.03G109000.Wm82.a4.v1,0.8154315251752203
Glyma.10G190100.Wm82.a4.v1,0.8154268557473653
Glyma.06G289500.Wm82.a4.v1,0.8154175168916553
Glyma.03G124400.Wm82.a4.v1,0.8154081780359452
Glyma.12G117500.Wm82.a4.v1,0.8153988391802353
Glyma.05G018100.Wm82.a4.v1,0.8153848308966702
Glyma.06G043800.Wm82.a4.v1,0.8153521449016852
Glyma.10G021600.Wm82.a4.v1,0.8153101200509901
Glyma.02G178250.Wm82.a4.v1,0.8152961117674251
Glyma.08G089600.Wm82.a4.v1,0.8152587563445851
Glyma.02G217400.Wm82.a4.v1,0.8152540869167301
Glyma.04G054000.Wm82.a4.v1,0.8152354092053101
Glyma.13G178500.Wm82.a4.v1,0.81519805378247
Glyma.06G138500.Wm82.a4.v1,0.81517003721534
Glyma.20G050800.Wm82.a4.v1,0.81516069835963
Glyma.18G067000.Wm82.a4.v1,0.81515135950392
Glyma.15G143300.Wm82.a4.v1,0.8151140040810799
Glyma.02G294200.Wm82.a4.v1,0.81510466522537
Glyma.06G002600.Wm82.a4.v1,0.8150999957975149
Glyma.17G047700.Wm82.a4.v1,0.8150626403746749
Glyma.01G028700.Wm82.a4.v1,0.8150486320911099
Glyma.03G251900.Wm82.a4.v1,0.8150392932353999
Glyma.18G164200.Wm82.a4.v1,0.8150252849518349
Glyma.02G112400.Wm82.a4.v1,0.8150206155239799
Glyma.15G142600.Wm82.a4.v1,0.8149832601011399
Glyma.02G229400.Wm82.a4.v1,0.8149645823897198
Glyma.09G129000.Wm82.a4.v1,0.8149178881111697
Glyma.19G234200.Wm82.a4.v1,0.8149085492554597
Glyma.13G279400.Wm82.a4.v1,0.8148852021161848
Glyma.08G108800.Wm82.a4.v1,0.8148618549769097
Glyma.16G073200.Wm82.a4.v1,0.8148291689819246
Glyma.11G077000.Wm82.a4.v1,0.8147731358476645
Glyma.09G198200.Wm82.a4.v1,0.8147357804248245
Glyma.01G054200.Wm82.a4.v1,0.8147171027134045
Glyma.20G013600.Wm82.a4.v1,0.8146937555741295
Glyma.01G056800.Wm82.a4.v1,0.8146517307234344
Glyma.03G164800.Wm82.a4.v1,0.8146097058727394
Glyma.11G110800.Wm82.a4.v1,0.8145676810220444
Glyma.14G208500.Wm82.a4.v1,0.8145630115941893
Glyma.17G041700.Wm82.a4.v1,0.8145256561713493
Glyma.03G120900.Wm82.a4.v1,0.8144929701763642
Glyma.01G030600.Wm82.a4.v1,0.8144883007485093
Glyma.12G076100.Wm82.a4.v1,0.8144696230370893
Glyma.05G035000.Wm82.a4.v1,0.8144696230370893
Glyma.01G144200.Wm82.a4.v1,0.8144696230370893
Glyma.08G075500.Wm82.a4.v1,0.8144602841813793
Glyma.04G189600.Wm82.a4.v1,0.8144275981863942
Glyma.05G014800.Wm82.a4.v1,0.8144135899028292
Glyma.13G118100.Wm82.a4.v1,0.8144135899028292
Glyma.05G110200.Wm82.a4.v1,0.8144042510471192
Glyma.14G132500.Wm82.a4.v1,0.8143855733356992
Glyma.04G003500.Wm82.a4.v1,0.8143668956242791
Glyma.05G249000.Wm82.a4.v1,0.8143388790571491
Glyma.16G018200.Wm82.a4.v1,0.8143388790571491
Glyma.16G033500.Wm82.a4.v1,0.8143015236343091
Glyma.08G192200.Wm82.a4.v1,0.814296854206454
Glyma.13G359800.Wm82.a4.v1,0.8142781764950341
Glyma.03G018800.Wm82.a4.v1,0.8142641682114691
Glyma.13G151300.Wm82.a4.v1,0.814259498783614
Glyma.09G023700.Wm82.a4.v1,0.814236151644339
Glyma.17G115400.Wm82.a4.v1,0.814236151644339
Glyma.03G108900.Wm82.a4.v1,0.814203465649354
Glyma.15G042000.Wm82.a4.v1,0.814203465649354
Glyma.20G143600.Wm82.a4.v1,0.8141847879379339
Glyma.11G248000.Wm82.a4.v1,0.8141847879379339
Glyma.19G235800.Wm82.a4.v1,0.8141847879379339
Glyma.15G024400.Wm82.a4.v1,0.814180118510079
Glyma.16G152700.Wm82.a4.v1,0.8141707796543689
Glyma.18G182000.Wm82.a4.v1,0.8141334242315289
Glyma.17G163800.Wm82.a4.v1,0.8140913993808339
Glyma.10G268500.Wm82.a4.v1,0.8140493745301388
Glyma.09G126400.Wm82.a4.v1,0.8140026802515887
Glyma.06G263300.Wm82.a4.v1,0.8140026802515887
Glyma.11G090100.Wm82.a4.v1,0.8139933413958788
Glyma.09G248500.Wm82.a4.v1,0.8139606554008937
Glyma.06G215400.Wm82.a4.v1,0.8139513165451837
Glyma.15G251500.Wm82.a4.v1,0.8139139611223437
Glyma.19G148700.Wm82.a4.v1,0.8138579279880837
Glyma.12G209100.Wm82.a4.v1,0.8138018948538236
Glyma.08G285000.Wm82.a4.v1,0.8137505311474185
Glyma.10G043300.Wm82.a4.v1,0.8137365228638535
Glyma.15G038400.Wm82.a4.v1,0.813715510438506
Glyma.18G002400.Wm82.a4.v1,0.8136898285853035
Glyma.09G187700.Wm82.a4.v1,0.8136758203017385
Glyma.01G046200.Wm82.a4.v1,0.8136618120181734
Glyma.20G145900.Wm82.a4.v1,0.8135590846053633
Glyma.04G213400.Wm82.a4.v1,0.8135544151775083
Glyma.03G242900.Wm82.a4.v1,0.8135357374660883
Glyma.04G228600.Wm82.a4.v1,0.8135217291825233
Glyma.11G014500.Wm82.a4.v1,0.8135217291825233
Glyma.19G127800.Wm82.a4.v1,0.8134703654761182
Glyma.04G072700.Wm82.a4.v1,0.8134610266204082
Glyma.06G002700.Wm82.a4.v1,0.8133606339215256
Glyma.09G254800.Wm82.a4.v1,0.813330282640468
Glyma.01G064400.Wm82.a4.v1,0.8133116049290481
Glyma.17G031800.Wm82.a4.v1,0.813255571794788
Glyma.01G203200.Wm82.a4.v1,0.813241563511223
Glyma.09G082900.Wm82.a4.v1,0.813227555227658
Glyma.10G292400.Wm82.a4.v1,0.813199538660528
Glyma.02G155100.Wm82.a4.v1,0.8131761915212529
Glyma.19G125700.Wm82.a4.v1,0.8131575138098329
Glyma.20G014300.Wm82.a4.v1,0.8131435055262679
Glyma.12G059100.Wm82.a4.v1,0.8131388360984129
Glyma.14G133000.Wm82.a4.v1,0.8131154889591379
Glyma.19G053500.Wm82.a4.v1,0.8131061501034278
Glyma.13G358300.Wm82.a4.v1,0.8130874723920078
Glyma.16G109700.Wm82.a4.v1,0.8130454475413128
Glyma.12G233900.Wm82.a4.v1,0.8130454475413128
Glyma.07G261400.Wm82.a4.v1,0.8130221004020377
Glyma.06G017700.Wm82.a4.v1,0.8129847449791977
Glyma.10G274600.Wm82.a4.v1,0.8129707366956327
Glyma.12G195800.Wm82.a4.v1,0.8129567284120677
Glyma.08G223400.Wm82.a4.v1,0.8129240424170826
Glyma.08G037600.Wm82.a4.v1,0.8128820175663876
Glyma.04G111200.Wm82.a4.v1,0.8128773481385326
Glyma.13G191900.Wm82.a4.v1,0.8128306538599825
Glyma.03G122200.Wm82.a4.v1,0.8128166455764175
Glyma.17G085000.Wm82.a4.v1,0.8128166455764175
Glyma.01G227000.Wm82.a4.v1,0.8127979678649975
Glyma.14G011300.Wm82.a4.v1,0.8127606124421575
Glyma.07G194800.Wm82.a4.v1,0.8126765627407674
Glyma.03G216700.Wm82.a4.v1,0.8126765627407674
Glyma.18G169600.Wm82.a4.v1,0.8126625544572024
Glyma.10G146800.Wm82.a4.v1,0.8126485461736374
Glyma.20G156400.Wm82.a4.v1,0.8126392073179274
Glyma.11G011700.Wm82.a4.v1,0.8125925130393773
Glyma.02G245500.Wm82.a4.v1,0.8125691659001023
Glyma.04G063400.Wm82.a4.v1,0.8125644964722473
Glyma.11G194000.Wm82.a4.v1,0.8125644964722473
Glyma.06G053800.Wm82.a4.v1,0.8125551576165373
Glyma.18G261100.Wm82.a4.v1,0.8125504881886823
Glyma.17G085300.Wm82.a4.v1,0.8125364799051172
Glyma.05G027100.Wm82.a4.v1,0.8125224716215522
Glyma.16G123000.Wm82.a4.v1,0.8125037939101322
Glyma.10G099700.Wm82.a4.v1,0.8124290830644522
Glyma.02G143100.Wm82.a4.v1,0.8124244136365971
Glyma.09G016700.Wm82.a4.v1,0.8124010664973221
Glyma.20G158600.Wm82.a4.v1,0.8123683805023371
Glyma.07G206800.Wm82.a4.v1,0.812349702790917
Glyma.14G031300.Wm82.a4.v1,0.812307677940222
Glyma.13G141700.Wm82.a4.v1,0.812260983661672
Glyma.12G212000.Wm82.a4.v1,0.8122516448059619
Glyma.20G057600.Wm82.a4.v1,0.8122516448059619
Glyma.11G098300.Wm82.a4.v1,0.812246975378107
Glyma.07G147700.Wm82.a4.v1,0.8122376365223969
Glyma.16G031600.Wm82.a4.v1,0.8122142893831219
Glyma.05G240000.Wm82.a4.v1,0.8121675951045718
Glyma.09G269900.Wm82.a4.v1,0.8121395785374418
Glyma.19G006700.Wm82.a4.v1,0.8120882148310368
Glyma.19G181900.Wm82.a4.v1,0.8120648676917618
Glyma.13G329300.Wm82.a4.v1,0.8120601982639067
Glyma.06G188100.Wm82.a4.v1,0.8120461899803417
Glyma.12G202201.Wm82.a4.v1,0.8119434625675316
Glyma.10G232200.Wm82.a4.v1,0.8119434625675316
Glyma.19G196700.Wm82.a4.v1,0.8119107765725465
Glyma.04G200600.Wm82.a4.v1,0.8118267268711564
Glyma.06G231500.Wm82.a4.v1,0.8117753631647514
Glyma.06G105700.Wm82.a4.v1,0.8117753631647514
Glyma.17G026600.Wm82.a4.v1,0.8117660243090414
Glyma.07G021300.Wm82.a4.v1,0.8117193300304913
Glyma.01G223600.Wm82.a4.v1,0.8117193300304913
Glyma.18G099000.Wm82.a4.v1,0.8117146606026363
Glyma.19G158700.Wm82.a4.v1,0.8116632968962313
Glyma.08G285600.Wm82.a4.v1,0.8116119331898263
Glyma.03G011000.Wm82.a4.v1,0.8116025943341162
Glyma.10G265900.Wm82.a4.v1,0.8116025943341162
Glyma.11G053000.Wm82.a4.v1,0.8115932554784062
Glyma.18G041200.Wm82.a4.v1,0.8115699083391312
Glyma.08G077300.Wm82.a4.v1,0.8115652389112762
Glyma.06G025800.Wm82.a4.v1,0.8115605694834211
Glyma.07G213600.Wm82.a4.v1,0.8115559000555662
Glyma.04G182000.Wm82.a4.v1,0.8115465611998561
Glyma.05G047300.Wm82.a4.v1,0.8114298255034811
Glyma.03G169000.Wm82.a4.v1,0.811373792369221
Glyma.20G245500.Wm82.a4.v1,0.8113644535135109
Glyma.06G040400.Wm82.a4.v1,0.8113130898071059
Glyma.05G152400.Wm82.a4.v1,0.8113084203792509
Glyma.14G188500.Wm82.a4.v1,0.8112944120956859
Glyma.03G181200.Wm82.a4.v1,0.8112523872449908
Glyma.05G241800.Wm82.a4.v1,0.8112477178171359
Glyma.09G019800.Wm82.a4.v1,0.8112383789614258
Glyma.13G242800.Wm82.a4.v1,0.8112103623942958
Glyma.06G204500.Wm82.a4.v1,0.8111870152550208
Glyma.15G027700.Wm82.a4.v1,0.8111543292600357
Glyma.05G189100.Wm82.a4.v1,0.8111449904043257
Glyma.11G168219.Wm82.a4.v1,0.8111169738371957
Glyma.09G212100.Wm82.a4.v1,0.8110375935636607
Glyma.19G186800.Wm82.a4.v1,0.8109955687129656
Glyma.07G117400.Wm82.a4.v1,0.8109908992851106
Glyma.02G140200.Wm82.a4.v1,0.8109908992851106
Glyma.07G002300.Wm82.a4.v1,0.8109488744344155
Glyma.02G233300.Wm82.a4.v1,0.8109488744344155
Glyma.17G169400.Wm82.a4.v1,0.8109395355787056
Glyma.13G221300.Wm82.a4.v1,0.8109395355787056
Glyma.14G205200.Wm82.a4.v1,0.8109161884394305
Glyma.09G150200.Wm82.a4.v1,0.8109021801558655
Glyma.12G205000.Wm82.a4.v1,0.8109021801558655
Glyma.06G203800.Wm82.a4.v1,0.8108881718723004
Glyma.18G174200.Wm82.a4.v1,0.8108741635887354
Glyma.06G152600.Wm82.a4.v1,0.8108508164494604
Glyma.12G107100.Wm82.a4.v1,0.8108368081658954
Glyma.03G243800.Wm82.a4.v1,0.8108368081658954
Glyma.17G067900.Wm82.a4.v1,0.8108041221709104
Glyma.12G029200.Wm82.a4.v1,0.8107714361759254
Glyma.07G052900.Wm82.a4.v1,0.8107527584645053
Glyma.11G216200.Wm82.a4.v1,0.8107434196087954
Glyma.07G056500.Wm82.a4.v1,0.8107434196087954
Glyma.08G081600.Wm82.a4.v1,0.8106687087631153
Glyma.04G228800.Wm82.a4.v1,0.8105986673452902
Glyma.16G008700.Wm82.a4.v1,0.8105706507781602
Glyma.05G118500.Wm82.a4.v1,0.8105613119224502
Glyma.13G289600.Wm82.a4.v1,0.8105239564996101
Glyma.12G018500.Wm82.a4.v1,0.8105146176439001
Glyma.14G133600.Wm82.a4.v1,0.810509948216045
Glyma.09G079100.Wm82.a4.v1,0.8104632539374951
Glyma.19G167900.Wm82.a4.v1,0.8104492456539301
Glyma.10G200000.Wm82.a4.v1,0.81043990679822
Glyma.17G135300.Wm82.a4.v1,0.8103838736639599
Glyma.07G185700.Wm82.a4.v1,0.8103698653803949
Glyma.15G215400.Wm82.a4.v1,0.8102531296840199
Glyma.15G037500.Wm82.a4.v1,0.8102484602561648
Glyma.20G130900.Wm82.a4.v1,0.8102437908283098
Glyma.11G010800.Wm82.a4.v1,0.8102344519725998
Glyma.12G223300.Wm82.a4.v1,0.8102344519725998
Glyma.10G292100.Wm82.a4.v1,0.8102251131168898
Glyma.02G125100.Wm82.a4.v1,0.8101924271219048
Glyma.19G206200.Wm82.a4.v1,0.8101784188383397
Glyma.07G036300.Wm82.a4.v1,0.8101690799826298
Glyma.17G146100.Wm82.a4.v1,0.8101457328433547
Glyma.15G217700.Wm82.a4.v1,0.8101223857040797
Glyma.17G251800.Wm82.a4.v1,0.8101130468483697
Glyma.15G170000.Wm82.a4.v1,0.8101083774205147
Glyma.05G221700.Wm82.a4.v1,0.8100943691369497
Glyma.15G003600.Wm82.a4.v1,0.8100943691369497
Glyma.10G038400.Wm82.a4.v1,0.8100430054305446
Glyma.08G249700.Wm82.a4.v1,0.8100009805798496
Glyma.19G206900.Wm82.a4.v1,0.8099823028684295
Glyma.20G125200.Wm82.a4.v1,0.8099262697341695
Glyma.11G017700.Wm82.a4.v1,0.8099216003063144
Glyma.17G182700.Wm82.a4.v1,0.8099075920227494
Glyma.14G180600.Wm82.a4.v1,0.8098702365999094
Glyma.04G182900.Wm82.a4.v1,0.8098328811770694
Glyma.14G068200.Wm82.a4.v1,0.8098328811770694
Glyma.20G173000.Wm82.a4.v1,0.8098048646099394
Glyma.13G153700.Wm82.a4.v1,0.8098001951820843
Glyma.06G171700.Wm82.a4.v1,0.8097535009035343
Glyma.02G029800.Wm82.a4.v1,0.8097441620478243
Glyma.15G258100.Wm82.a4.v1,0.8097348231921143
Glyma.07G040500.Wm82.a4.v1,0.8097254843364042
Glyma.15G107200.Wm82.a4.v1,0.8096974677692742
Glyma.06G003000.Wm82.a4.v1,0.8096927983414193
Glyma.06G214700.Wm82.a4.v1,0.8096787900578543
Glyma.08G136200.Wm82.a4.v1,0.8096741206299992
Glyma.04G008500.Wm82.a4.v1,0.8096601123464342
Glyma.19G139400.Wm82.a4.v1,0.8095807320728992
Glyma.12G011600.Wm82.a4.v1,0.8095807320728992
Glyma.08G033400.Wm82.a4.v1,0.8095713932171891
Glyma.07G049600.Wm82.a4.v1,0.809543376650059
Glyma.03G018600.Wm82.a4.v1,0.809543376650059
Glyma.04G059500.Wm82.a4.v1,0.8095387072222041
Glyma.20G095800.Wm82.a4.v1,0.8095340377943491
Glyma.03G019200.Wm82.a4.v1,0.8095340377943491
Glyma.09G030300.Wm82.a4.v1,0.809492012943654
Glyma.13G270900.Wm82.a4.v1,0.809487343515799
Glyma.02G113500.Wm82.a4.v1,0.809463996376524
Glyma.01G211700.Wm82.a4.v1,0.809459326948669
Glyma.15G232800.Wm82.a4.v1,0.809459326948669
Glyma.09G235200.Wm82.a4.v1,0.809440649237249
Glyma.02G267300.Wm82.a4.v1,0.809440649237249
Glyma.06G133300.Wm82.a4.v1,0.8093939549586989
Glyma.12G221800.Wm82.a4.v1,0.8093892855308439
Glyma.06G320900.Wm82.a4.v1,0.8093706078194239
Glyma.01G125900.Wm82.a4.v1,0.8093472606801488
Glyma.07G213200.Wm82.a4.v1,0.8093285829687289
Glyma.08G026300.Wm82.a4.v1,0.8092772192623238
Glyma.09G185700.Wm82.a4.v1,0.8092632109787588
Glyma.13G348300.Wm82.a4.v1,0.8092538721230488
Glyma.10G139200.Wm82.a4.v1,0.8092492026951937
Glyma.19G130000.Wm82.a4.v1,0.8092211861280637
Glyma.03G134200.Wm82.a4.v1,0.8092211861280637
Glyma.05G097100.Wm82.a4.v1,0.8091371364266736
Glyma.14G160600.Wm82.a4.v1,0.8091277975709636
Glyma.08G182200.Wm82.a4.v1,0.8090764338645586
Glyma.17G258700.Wm82.a4.v1,0.8090670950088485
Glyma.02G061400.Wm82.a4.v1,0.8090390784417185
Glyma.01G057100.Wm82.a4.v1,0.8090157313024435
Glyma.04G157200.Wm82.a4.v1,0.8090017230188785
Glyma.04G195500.Wm82.a4.v1,0.8089550287403284
Glyma.12G174400.Wm82.a4.v1,0.8089223427453434
Glyma.17G138300.Wm82.a4.v1,0.8088943261782133
Glyma.19G155700.Wm82.a4.v1,0.8088849873225034
Glyma.13G090900.Wm82.a4.v1,0.8088569707553733
Glyma.16G077300.Wm82.a4.v1,0.8088476318996634
Glyma.14G047100.Wm82.a4.v1,0.8088102764768232
Glyma.07G129600.Wm82.a4.v1,0.8087962681932582
Glyma.18G238500.Wm82.a4.v1,0.8087915987654033
Glyma.14G220300.Wm82.a4.v1,0.8087869293375483
Glyma.05G035100.Wm82.a4.v1,0.8087822599096932
Glyma.03G255400.Wm82.a4.v1,0.8087589127704182
Glyma.02G111800.Wm82.a4.v1,0.8086842019247381
Glyma.15G061100.Wm82.a4.v1,0.8086795324968832
Glyma.08G312000.Wm82.a4.v1,0.8086655242133182
Glyma.14G077800.Wm82.a4.v1,0.808628168790478
Glyma.08G180800.Wm82.a4.v1,0.8085954827954931
Glyma.15G051700.Wm82.a4.v1,0.808562796800508
Glyma.11G226200.Wm82.a4.v1,0.808562796800508
Glyma.20G033000.Wm82.a4.v1,0.808553457944798
Glyma.04G216100.Wm82.a4.v1,0.808539449661233
Glyma.10G128300.Wm82.a4.v1,0.808534780233378
Glyma.17G157000.Wm82.a4.v1,0.808525441377668
Glyma.04G202200.Wm82.a4.v1,0.808520771949813
Glyma.05G061300.Wm82.a4.v1,0.8085161025219579
Glyma.05G193200.Wm82.a4.v1,0.8084880859548279
Glyma.04G088300.Wm82.a4.v1,0.8084087056812929
Glyma.08G343100.Wm82.a4.v1,0.8084087056812929
Glyma.09G245700.Wm82.a4.v1,0.8083853585420179
Glyma.18G065200.Wm82.a4.v1,0.8083853585420179
Glyma.11G024000.Wm82.a4.v1,0.8083666808305978
Glyma.02G017400.Wm82.a4.v1,0.8083666808305978
Glyma.18G008300.Wm82.a4.v1,0.8083620114027428
Glyma.17G054400.Wm82.a4.v1,0.8083573419748878
Glyma.10G239100.Wm82.a4.v1,0.8083433336913228
Glyma.12G103800.Wm82.a4.v1,0.8083386642634678
Glyma.13G333700.Wm82.a4.v1,0.8083153171241928
Glyma.13G348200.Wm82.a4.v1,0.8082826311292077
Glyma.10G295600.Wm82.a4.v1,0.8082359368506576
Glyma.15G275300.Wm82.a4.v1,0.8082359368506576
Glyma.08G133700.Wm82.a4.v1,0.8082079202835276
Glyma.06G077100.Wm82.a4.v1,0.8082032508556727
Glyma.11G144800.Wm82.a4.v1,0.8080911845871526
Glyma.02G105900.Wm82.a4.v1,0.8080444903086025
Glyma.06G115300.Wm82.a4.v1,0.8080304820250375
Glyma.20G104200.Wm82.a4.v1,0.808023477883255
Glyma.05G157600.Wm82.a4.v1,0.8079931266021975
Glyma.03G094300.Wm82.a4.v1,0.8079324240400824
Glyma.17G232255.Wm82.a4.v1,0.8079137463286623
Glyma.07G257700.Wm82.a4.v1,0.8079137463286623
Glyma.13G155200.Wm82.a4.v1,0.8078997380450973
Glyma.06G162200.Wm82.a4.v1,0.8078950686172424
Glyma.19G223200.Wm82.a4.v1,0.8078670520501123
Glyma.03G164400.Wm82.a4.v1,0.8078203577715622
Glyma.05G001600.Wm82.a4.v1,0.8078063494879972
Glyma.14G201100.Wm82.a4.v1,0.8077129609308972
Glyma.17G073300.Wm82.a4.v1,0.8077129609308972
Glyma.09G115600.Wm82.a4.v1,0.8076756055080571
Glyma.16G040300.Wm82.a4.v1,0.807633580657362
Glyma.03G069100.Wm82.a4.v1,0.8076289112295071
Glyma.18G232000.Wm82.a4.v1,0.8075565350977545
Glyma.03G132300.Wm82.a4.v1,0.8075261838166969
Glyma.12G046700.Wm82.a4.v1,0.807502836677422
Glyma.15G266700.Wm82.a4.v1,0.8074794895381469
Glyma.09G156900.Wm82.a4.v1,0.8074654812545818
Glyma.12G233000.Wm82.a4.v1,0.8074608118267269
Glyma.16G042700.Wm82.a4.v1,0.8074234564038868
Glyma.03G120800.Wm82.a4.v1,0.8073907704089018
Glyma.11G050000.Wm82.a4.v1,0.8073674232696267
Glyma.11G053700.Wm82.a4.v1,0.8073440761303518
Glyma.06G062700.Wm82.a4.v1,0.8073440761303518
Glyma.09G101300.Wm82.a4.v1,0.8073207289910768
Glyma.20G150600.Wm82.a4.v1,0.8073160595632217
Glyma.16G189700.Wm82.a4.v1,0.8072600264289617
Glyma.08G284700.Wm82.a4.v1,0.8072460181453966
Glyma.19G183400.Wm82.a4.v1,0.8072273404339766
Glyma.18G269500.Wm82.a4.v1,0.8072180015782666
Glyma.11G043900.Wm82.a4.v1,0.8072039932947016
Glyma.08G029300.Wm82.a4.v1,0.8071666378718616
Glyma.13G343900.Wm82.a4.v1,0.8071666378718616
Glyma.19G046800.Wm82.a4.v1,0.8071339518768765
Glyma.06G125200.Wm82.a4.v1,0.8070965964540365
Glyma.12G170900.Wm82.a4.v1,0.8070265550362115
Glyma.06G023400.Wm82.a4.v1,0.8070172161805014
Glyma.06G033200.Wm82.a4.v1,0.8070172161805014
Glyma.16G200500.Wm82.a4.v1,0.8070125467526464
Glyma.10G156300.Wm82.a4.v1,0.8069798607576614
Glyma.10G132300.Wm82.a4.v1,0.8069751913298063
Glyma.10G232700.Wm82.a4.v1,0.8069705219019514
Glyma.17G240000.Wm82.a4.v1,0.8068818027727063
Glyma.17G073900.Wm82.a4.v1,0.8068397779220112
Glyma.09G262700.Wm82.a4.v1,0.8068257696384462
Glyma.13G070500.Wm82.a4.v1,0.8067837447877512
Glyma.17G228100.Wm82.a4.v1,0.8067603976484762
Glyma.20G070000.Wm82.a4.v1,0.806709033942071
Glyma.08G345600.Wm82.a4.v1,0.806695025658506
Glyma.09G235900.Wm82.a4.v1,0.806671678519231
Glyma.05G085400.Wm82.a4.v1,0.806629653668536
Glyma.02G238300.Wm82.a4.v1,0.806620314812826
Glyma.05G215800.Wm82.a4.v1,0.8065969676735509
