GO,AUC,AVG_NODE_DEGREE,DEGREE_NULL_AUC,P_Value,n_genes,namespace,term_name,is_obsolete
GO:0072593,0.7405610511708677,6455.086916621967,0.2743275564296883,1.106060846121294e-09,52,biological_process,,False
GO:0030015,0.7404712273547066,7269.921932864337,0.5410468299068757,0.00027296967668982524,19,cellular_component,CCR4-NOT core complex,False
GO:0006887,0.7403135313531353,7366.75112834731,0.5961034813158734,1.513920112315254e-06,31,biological_process,exocytosis,False
GO:0035967,0.740300462733822,7018.785244524442,0.4417606892859668,2.6628968878168955e-05,28,biological_process,,False
GO:0035966,0.740300462733822,7018.785244524442,0.4417606892859668,2.6628968878168955e-05,28,biological_process,,False
GO:0071367,0.7402368209013667,7615.339240893488,0.7180955488484652,8.174435896338396e-06,26,biological_process,,False
GO:0043401,0.7402368209013667,7615.339240893488,0.7180955488484652,8.174435896338396e-06,26,biological_process,,False
GO:0071383,0.7402368209013667,7615.339240893488,0.7180955488484652,8.174435896338423e-06,26,biological_process,,False
GO:0048545,0.7402368209013667,7615.339240893488,0.7180955488484652,8.174435896338423e-06,26,biological_process,,False
GO:0042401,0.7400534595638453,6951.178781950971,0.428696107523128,0.0005244015940656156,17,biological_process,,False
GO:0006457,0.7393440612483486,6730.798057363794,0.34680131949925336,4.239836776372617e-37,239,biological_process,protein folding,False
GO:0010073,0.739223163841808,7471.012583870144,0.6482152028762198,0.00028119603340633824,11,biological_process,meristem maintenance,False
GO:0071483,0.7391816169892169,6282.889373052307,0.21769698023406175,0.0012252284261203038,13,biological_process,,False
GO:0090630,0.7387749143138217,7556.811791144954,0.6975372496610747,4.663450141162744e-05,22,biological_process,activation of GTPase activity,False
GO:7770058,0.7387747516495003,6952.657641902282,0.4183117526356754,2.6078212500750753e-07,38,biological_process,,False
GO:0032101,0.7385098334667483,7360.8975756829395,0.5955752116226759,0.0022964695466867304,13,biological_process,,False
GO:0051017,0.7383996044918426,7543.023694591179,0.6817218730136309,0.003528417303113511,12,biological_process,actin filament bundle assembly,False
GO:0061572,0.7383996044918426,7543.023694591179,0.6817218730136309,0.003528417303113511,12,biological_process,,False
GO:0000922,0.738082627118644,7651.559594561852,0.7123523369286081,0.016601510914468744,11,cellular_component,spindle pole,False
GO:0010020,0.7379946513562632,6779.14285506761,0.34777986241400877,1.3848274909909607e-05,26,biological_process,chloroplast fission,False
GO:0006144,0.7379744781525449,7674.364975480502,0.7339673023712475,0.00014143974862919505,19,biological_process,purine nucleobase metabolic process,False
GO:0009527,0.7377955497117147,6575.763464864589,0.30856867044759473,2.4863141641160024e-06,34,cellular_component,,False
GO:0007064,0.7377048628638736,7154.06105648846,0.48091536261147566,9.342408973130414e-05,21,biological_process,mitotic sister chromatid cohesion,False
GO:1901800,0.7376347610722611,7280.082724247617,0.5490117521367521,2.0863505016105045e-05,27,biological_process,,False
GO:0035970,0.7375958189122939,7376.450432132141,0.6121194537164456,1.5903732096481705e-13,79,biological_process,peptidyl-threonine dephosphorylation,False
GO:0009605,0.737563501693114,7092.848840793481,0.4787359039326244,5.97150382225806e-25,160,biological_process,,False
GO:0170038,0.7373234519173432,7099.033996714849,0.4863306096742036,1.4508308763207476e-11,68,biological_process,,False
GO:0180046,0.7373118785914214,7474.483909738047,0.6439395588843649,3.662343875908866e-07,39,biological_process,,False
GO:0009142,0.7366115695981966,6716.025663207764,0.35376889474801415,2.9309786562185504e-07,38,biological_process,,False
GO:0030658,0.7364770723104056,7423.656742482721,0.6293285675852262,2.498781474378968e-10,59,cellular_component,,False
GO:0034620,0.7361642845104575,7150.025116744417,0.49792789724940406,0.0003474911763879828,22,biological_process,,False
GO:0006415,0.7356716766013177,6567.813725851065,0.270358858434586,0.0011933310626432525,15,biological_process,translational termination,False
GO:0030660,0.7356529119339351,7450.516555355385,0.6467539649245152,2.2159262896806794e-09,52,cellular_component,Golgi-associated vesicle membrane,False
GO:0006656,0.7353108741201121,7304.644538975543,0.5713386067754314,0.007571545588236485,12,biological_process,phosphatidylcholine biosynthetic process,False
GO:0080135,0.7352808039605693,7329.307410538123,0.5784539864686871,7.625768364876904e-05,22,biological_process,,False
GO:0009295,0.7351535371073245,7032.381949611973,0.4306030763738062,0.0002165972404742182,19,cellular_component,,False
GO:0016180,0.7351019136556708,7395.332641124628,0.6096374967602083,3.151643645005783e-05,24,biological_process,,False
GO:0009742,0.7344357304060379,7615.339240893488,0.7180955488484652,2.2163936244749172e-05,26,biological_process,brassinosteroid mediated signaling pathway,False
GO:0009741,0.7344357304060379,7615.339240893488,0.7180955488484652,2.2163936244749172e-05,26,biological_process,,False
GO:0009201,0.7342061638920055,6716.025663207764,0.35376889474801415,2.7276347818651383e-07,38,biological_process,,False
GO:0006986,0.7337362600490737,7150.025116744417,0.49792789724940406,0.00020417553534055164,22,biological_process,,False
GO:0006721,0.7334854525494151,6506.9852689066365,0.293864165633819,1.373303569712756e-11,69,biological_process,,False
GO:0009793,0.7334350978116433,7334.419390585477,0.5880519251148004,0.0005415623688882693,16,biological_process,embryo development ending in seed dormancy,False
GO:1905369,0.733257923238416,7058.108270055893,0.444934194507452,8.349283489086278e-18,111,cellular_component,,False
GO:0006771,0.7332097370341596,6759.375764002383,0.3373708124396732,0.00281400112001029,12,biological_process,,False
GO:0009309,0.7328464273939052,6951.178781950971,0.428696107523128,0.0005397593429742946,17,biological_process,,False
GO:0009306,0.7321203112012947,7492.8153358189975,0.6680976609426895,0.0001941566462404762,20,biological_process,protein secretion,False
GO:0006109,0.7321198954359192,6660.792849751895,0.3485815691261668,0.0005414484153745127,17,biological_process,,False
GO:0090174,0.7319932181016133,7461.165421678011,0.6427369566317495,1.1850455613468846e-09,56,biological_process,,False
GO:0030135,0.7316490244765808,7431.173976427931,0.6322720178420121,1.0441829308737873e-20,133,cellular_component,,False
GO:0006900,0.7315985061360003,7338.033181893318,0.5882247018083878,1.7319397881427066e-08,46,biological_process,vesicle budding from membrane,False
GO:0034975,0.7314469407941218,7331.676563849543,0.5796906299611833,0.002044313842392766,17,biological_process,protein folding in endoplasmic reticulum,False
GO:0016197,0.7314047188079259,7396.05113327308,0.6109847767039353,9.035102413989083e-16,99,biological_process,endosomal transport,False
GO:0046856,0.7313464180022415,7267.364175600238,0.5606039176861608,5.767980477688603e-06,30,biological_process,phosphatidylinositol dephosphorylation,False
GO:0046839,0.7313464180022414,7267.364175600238,0.5606039176861608,5.767980477688627e-06,30,biological_process,,False
GO:2000022,0.7311935610522182,7129.00914309758,0.5050849739188962,0.0001134141425498517,21,biological_process,regulation of jasmonic acid mediated signaling pathway,False
GO:0006890,0.7310240168085734,7488.39005981697,0.6522220649078925,8.608105342840354e-08,45,biological_process,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",False
GO:0006906,0.7307856762492361,7450.133087106866,0.6372291565648035,4.163098087419302e-09,52,biological_process,vesicle fusion,False
GO:0002183,0.7306743479182866,7285.018555335497,0.5680591880492919,3.3241573952871994e-05,24,biological_process,cytoplasmic translational initiation,False
GO:0036452,0.7306686824686683,6967.196809537529,0.4158201605488365,2.9970075498335203e-06,32,cellular_component,,False
GO:0060627,0.7303718229571525,7625.238822588435,0.7142110098226273,0.00022418200229893582,20,biological_process,,False
GO:0030150,0.7300044155470101,6972.362611201823,0.43732767762460234,1.8745775075654456e-05,26,biological_process,protein import into mitochondrial matrix,False
GO:0000075,0.7298865837041871,7342.312361919701,0.5850694727683062,0.00011149277957954955,26,biological_process,,False
GO:0031125,0.7297109384198751,7301.93469673445,0.5677145884846344,0.0007450268304434404,16,biological_process,,False
GO:0006517,0.7294707313245449,7686.480997780402,0.7486453518233179,0.004471525786730507,11,biological_process,protein deglycosylation,False
GO:0007032,0.72909604519774,7261.113382624954,0.5551232665639445,0.006462008147683297,11,biological_process,endosome organization,False
GO:0006637,0.7289520507091805,7302.535624793306,0.5727266293963625,2.2483713220404266e-07,40,biological_process,acyl-CoA metabolic process,False
GO:0009941,0.7288656201872873,6673.506928796177,0.33195462043665613,1.3365852823741507e-22,153,cellular_component,chloroplast envelope,False
GO:0030119,0.7282016477008089,7529.811021551815,0.678311867525299,5.796145421184374e-07,40,cellular_component,AP-type membrane coat adaptor complex,False
GO:0006384,0.728003782439124,7374.611146669685,0.6032087953480708,0.005568697600982358,12,biological_process,transcription initiation at RNA polymerase III promoter,False
GO:0006595,0.7275867251208169,7586.871091196426,0.7003893952597408,0.00047059603998599324,18,biological_process,polyamine metabolic process,False
GO:0016050,0.727499884939312,7354.399777423493,0.594458960487739,1.5210100368988125e-17,116,biological_process,vesicle organization,False
GO:0032940,0.7265298383614601,7416.188072453854,0.6245639615619619,1.6174903488454373e-08,51,biological_process,,False
GO:0034472,0.7263897007237642,7363.265271866823,0.5944715293969869,0.0009390026729107506,18,biological_process,snRNA 3'-end processing,False
GO:0009611,0.726137487636004,7154.184322636902,0.5239882303069596,0.0005869024861056122,17,biological_process,response to wounding,False
GO:0009231,0.7260988299550345,6759.375764002383,0.3373708124396732,0.0033368039750402197,12,biological_process,riboflavin biosynthetic process,False
GO:0000139,0.7259508801052489,7532.29709601569,0.677603337872052,2.327443117491501e-15,104,cellular_component,Golgi membrane,False
GO:0009739,0.7252235122553143,6684.33045943383,0.37405687363284534,0.00016024085037243075,21,biological_process,response to gibberellin,False
GO:0005911,0.7250841512368532,7349.416217455384,0.6024124611135023,4.145833340474522e-08,52,cellular_component,,False
GO:0000387,0.7249572543747936,6913.483048188115,0.38830460572359543,7.652344941669055e-07,37,biological_process,spliceosomal snRNP assembly,False
GO:0043572,0.7247024861552963,6779.14285506761,0.34777986241400877,3.444694486931517e-05,26,biological_process,,False
GO:0098876,0.7246041283755126,7479.834582382486,0.6513219284603422,9.180058964026373e-05,25,biological_process,,False
GO:0005982,0.7244840709353421,6564.855741800288,0.2749678993323061,0.005180778060125706,11,biological_process,starch metabolic process,False
GO:0016593,0.7236523069679849,7112.018558622198,0.49426040061633286,0.005134921761740186,11,cellular_component,Cdc73/Paf1 complex,False
GO:0006112,0.7232092658029053,6553.675895804567,0.2912300185091704,0.00028904447943831833,21,biological_process,,False
GO:0006526,0.7230579686261586,7436.607616787442,0.6312416131082703,0.011775163462320909,12,biological_process,L-arginine biosynthetic process,False
GO:0030071,0.7228060527785066,7280.933465445844,0.5643995783846045,0.00693778687586189,13,biological_process,,False
GO:0006413,0.7228033749139211,7019.6774549329275,0.4549748066141509,2.183024640112281e-12,80,biological_process,translational initiation,False
GO:0006720,0.7227150671009563,6551.249925193629,0.3132738073876953,4.8907672105334215e-15,103,biological_process,,False
GO:0006995,0.7216570109745183,7006.03178585207,0.4327938890689807,0.0018571925306753194,17,biological_process,cellular response to nitrogen starvation,False
GO:0051241,0.7216003170343166,6878.107106067648,0.37500294276902796,0.004201090012349214,12,biological_process,,False
GO:0051093,0.7216003170343166,6878.107106067648,0.37500294276902796,0.004201090012349214,12,biological_process,,False
GO:0055028,0.721388535631859,7492.388768078078,0.6817569757873475,0.002466858813762748,17,cellular_component,cortical microtubule,False
GO:0046488,0.7213412769117657,7290.32629775391,0.5689388296876365,3.924358432779307e-06,34,biological_process,,False
GO:0051336,0.7211739150548051,7545.343213313279,0.6898431614011068,1.6028389925667687e-06,37,biological_process,,False
GO:0009873,0.720997030234049,7156.417379430699,0.4972977746379371,0.001416855101818625,16,biological_process,ethylene-activated signaling pathway,False
GO:0048316,0.7204581985151677,7364.992151928874,0.6032808447345454,0.00022405640128430332,23,biological_process,seed development,False
GO:1905348,0.7199895607673229,7340.823832145997,0.5886785344259208,0.001751743758471888,15,cellular_component,,False
GO:2000060,0.7197290023979309,7260.76197706641,0.540964462637214,0.00026728779288430704,23,biological_process,positive regulation of ubiquitin-dependent protein catabolic process,False
GO:0007019,0.7196875171661526,7540.462758817895,0.6829696070814794,0.003473852440411555,12,biological_process,microtubule depolymerization,False
GO:0048284,0.7196806092853952,7449.339519771856,0.6359133738425253,6.988385377712295e-10,61,biological_process,organelle fusion,False
GO:0007034,0.7187408392169955,7312.671939779964,0.5722806021016756,2.4845311120131775e-13,87,biological_process,vacuolar transport,False
GO:0032543,0.7178095438457582,6743.075052704969,0.3750584069582514,1.4152523744319963e-05,33,biological_process,mitochondrial translation,False
GO:0008287,0.7177324476935372,7227.653627467713,0.5387591872027669,3.1841668161803005e-06,36,cellular_component,,False
GO:0009209,0.7176845442702202,7402.264217659719,0.6043824095102525,0.004389072261408961,13,biological_process,,False
GO:0009208,0.7176845442702202,7402.264217659719,0.6043824095102525,0.004389072261408961,13,biological_process,,False
GO:0030968,0.7176669991073835,7150.025116744417,0.49792789724940406,0.000863245620624764,22,biological_process,endoplasmic reticulum unfolded protein response,False
GO:0006525,0.7175422278735363,7325.369599535235,0.5879344447584063,0.013754646482349276,15,biological_process,arginine metabolic process,False
GO:0012506,0.7174805376071758,7347.306426814905,0.5959736098562419,7.794967495277295e-23,169,cellular_component,,False
GO:0009073,0.7171232852138308,7096.7239059712465,0.4821774821314839,1.3498885537201932e-06,40,biological_process,aromatic amino acid biosynthetic process,False
GO:0042181,0.7170422403928981,6911.721452943091,0.4094699574268869,3.1696329555103695e-05,29,biological_process,,False
GO:0042180,0.7170422403928981,6911.721452943091,0.4094699574268869,3.1696329555103695e-05,29,biological_process,,False
GO:0008652,0.7168991513701654,7108.7867841703355,0.49362567705007215,2.6123543878563598e-11,78,biological_process,amino acid biosynthetic process,False
GO:0048193,0.7164047372647104,7468.227863205764,0.6459151238215641,3.4364118481772118e-28,214,biological_process,Golgi vesicle transport,False
GO:0072665,0.716106216119745,7250.418100627433,0.5411754299058807,1.3158276981342827e-06,40,biological_process,,False
GO:0072666,0.716106216119745,7250.418100627433,0.5411754299058807,1.3158276981342827e-06,40,biological_process,,False
GO:0016469,0.7160136395805186,7220.899727616432,0.5369150570486597,1.1007570318094202e-06,41,cellular_component,,False
GO:2000058,0.7159394582088113,7306.399744459914,0.5616254724420154,0.00017691488022796871,26,biological_process,regulation of ubiquitin-dependent protein catabolic process,False
GO:0006635,0.715806331019571,7496.017891495272,0.6589420220666242,1.4247352786299672e-05,32,biological_process,fatty acid beta-oxidation,False
GO:0009690,0.7157578510033473,6663.253684688866,0.3205536912751678,0.0021903356465730085,16,biological_process,cytokinin metabolic process,False
GO:0005665,0.7153960384721453,6891.205984084064,0.3957098213711596,7.356699863913733e-06,33,cellular_component,"RNA polymerase II, core complex",False
GO:0032968,0.7147768162188181,7318.027798739342,0.5765356612709408,0.00014404165971317317,24,biological_process,positive regulation of transcription elongation by RNA polymerase II,False
GO:0009240,0.714773485258689,7003.165773423835,0.4880347011323775,0.004414191652461822,12,biological_process,isopentenyl diphosphate biosynthetic process,False
GO:0010119,0.7144730954904039,6986.286836543237,0.49003885552808196,0.001845680041934578,16,biological_process,regulation of stomatal movement,False
GO:0033044,0.7142447639691066,7423.268830445525,0.6198786738946049,0.0002687426313228124,23,biological_process,,False
GO:0034504,0.714066687082373,7530.603175999564,0.675916888772101,4.963599274135111e-10,68,biological_process,,False
GO:0016471,0.7138873190794638,7413.385133721598,0.6318875388527833,0.0028859283074089614,15,cellular_component,vacuolar proton-transporting V-type ATPase complex,False
GO:0006334,0.7138225893002964,6769.14895668438,0.36791638617023115,1.0863410785952488e-06,41,biological_process,nucleosome assembly,False
GO:0006081,0.7137051524550976,6633.489106174367,0.3353677164916958,5.315713181866492e-08,51,biological_process,aldehyde metabolic process,False
GO:0046112,0.7129114268933536,7567.395967244795,0.6920513129917738,1.8497692847839698e-05,34,biological_process,,False
GO:0005956,0.7126915742637192,7369.007431070141,0.5785189632036161,0.007713552703836025,12,cellular_component,protein kinase CK2 complex,False
GO:0030659,0.7121532615902891,7347.306426814905,0.5959736098562419,7.836742125100487e-22,169,cellular_component,,False
GO:0071897,0.7119975983612347,7624.582749282565,0.7027517936608846,0.0031957809501331038,14,biological_process,DNA biosynthetic process,False
GO:0072329,0.7119439621250921,7356.432837333182,0.6011908209296191,1.058299691483771e-06,44,biological_process,,False
GO:0006220,0.7117426921263554,7448.854222075017,0.6300337637450382,2.1182385899069733e-05,31,biological_process,,False
GO:0006221,0.7117426921263554,7448.854222075017,0.6300337637450382,2.1182385899069625e-05,31,biological_process,pyrimidine nucleotide biosynthetic process,False
GO:0000127,0.7116427338355304,7266.3479033306885,0.5517013353877761,0.008553237874714192,11,cellular_component,transcription factor TFIIIC complex,False
GO:0046364,0.7113596110201965,6411.005712555021,0.27080498783277007,2.171435059433648e-05,29,biological_process,monosaccharide biosynthetic process,False
GO:0000054,0.7112926184173003,7565.449569657888,0.6903295595628818,0.00011863472092140867,23,biological_process,ribosomal subunit export from nucleus,False
GO:0071616,0.7110407289231152,7313.957608061878,0.5870886651669923,0.00021092997229327324,23,biological_process,,False
GO:0051168,0.7109691542253013,7447.674865094439,0.6330975207625164,6.271718310629595e-14,102,biological_process,,False
GO:0044770,0.7108434951142696,7216.848284458898,0.5466253607449941,0.0006164615097035812,19,biological_process,,False
GO:0044772,0.7108434951142696,7216.848284458898,0.5466253607449941,0.0006164615097035812,19,biological_process,mitotic cell cycle phase transition,False
GO:0140694,0.7105114219236479,7224.097594512565,0.5287327812235134,1.2888902268306588e-18,144,biological_process,,False
GO:0010948,0.7104149366559209,7355.794945030346,0.5908567778054121,8.382251032762441e-05,29,biological_process,,False
GO:0008299,0.709857155081175,6510.9655863838,0.3016578830879221,7.891526167985802e-12,85,biological_process,isoprenoid biosynthetic process,False
GO:0009123,0.7098103216915099,7255.90341455061,0.5508555002965734,3.423773706055927e-05,31,biological_process,,False
GO:0009124,0.7098103216915098,7255.90341455061,0.5508555002965734,3.423773706055927e-05,31,biological_process,,False
GO:0000209,0.7096786203999047,7049.918194765162,0.4588515386255419,2.360844380136064e-13,100,biological_process,protein polyubiquitination,False
GO:0006633,0.7093706669623527,7190.1156814197375,0.5226156629620057,3.362370087751304e-10,73,biological_process,fatty acid biosynthetic process,False
GO:0009062,0.7093631028186002,7418.054233340527,0.630295358327055,1.4445120382800008e-05,37,biological_process,fatty acid catabolic process,False
GO:0104004,0.7092041879185645,6547.213100978401,0.2878650731914292,9.655735070532793e-05,30,biological_process,,False
GO:0009072,0.7089202825972235,7133.254801122015,0.5075816500813894,6.715575630222074e-08,53,biological_process,,False
GO:0042727,0.7085081024474964,6835.782948004182,0.3683891865710048,0.00422024839167502,14,biological_process,,False
GO:0042726,0.7085081024474964,6835.782948004182,0.3683891865710048,0.00422024839167502,14,biological_process,,False
GO:0061025,0.7084326455843045,7450.218018171898,0.6370266695013347,7.252807203826925e-09,60,biological_process,membrane fusion,False
GO:0009628,0.7084112956206553,6535.080084452974,0.29284983414911975,3.4264286838245935e-33,277,biological_process,,False
GO:0006892,0.7083835913353239,7485.082625524998,0.6558105580143269,3.603062863487992e-05,31,biological_process,,False
GO:0051261,0.7082910116481393,7548.467896558985,0.6781719234896139,0.00036811708618882013,22,biological_process,,False
GO:0007015,0.7076650432260759,7413.256803447617,0.6369285449716685,1.1997569228288745e-09,72,biological_process,actin filament organization,False
GO:0006261,0.7076304436618862,7279.937839383749,0.5572693152043057,1.6550987434218236e-07,50,biological_process,DNA-templated DNA replication,False
GO:0006091,0.7074839806934111,6608.949647548312,0.3197559051376632,5.1747117655450885e-43,369,biological_process,,False
GO:0006488,0.7074299795729376,7497.029031896337,0.6599856563834527,0.00786174769588059,13,biological_process,dolichol-linked oligosaccharide biosynthetic process,False
GO:0031122,0.707041086386762,7389.443028507828,0.635249620659903,0.0021639013224207934,19,biological_process,cytoplasmic microtubule organization,False
GO:1901990,0.7070133977683483,7297.724204650358,0.563852260802117,8.62385500779187e-05,31,biological_process,,False
GO:0030863,0.70700282092195,7535.642456809787,0.6940393043970027,0.0002721621768877405,25,cellular_component,,False
GO:0009506,0.7069968543701215,7349.416217455384,0.6024124611135023,8.113548368377175e-07,52,cellular_component,plasmodesma,False
GO:0005759,0.7059332772549571,6866.143767988057,0.4012065456724014,2.415191184119377e-12,92,cellular_component,mitochondrial matrix,False
GO:0006606,0.7056520711639926,7537.989995343083,0.6795892279763247,3.05952418877489e-09,66,biological_process,protein import into nucleus,False
GO:0098791,0.7049500521784527,7411.165062327449,0.6315032020917001,1.1865387975108518e-16,134,cellular_component,,False
GO:0018105,0.7049227298226434,7423.380760446837,0.6279663961270112,9.908512496689173e-16,125,biological_process,peptidyl-serine phosphorylation,False
GO:1903293,0.7045865418628064,7227.653627467713,0.5387591872027669,1.1647879626324178e-05,36,cellular_component,,False
GO:0072528,0.7044442451808189,7386.208704481699,0.6065770760357133,3.4366564108260593e-06,43,biological_process,,False
GO:0043189,0.7044193079611955,7257.214051930211,0.533879870571281,0.0001722658384740461,26,cellular_component,,False
GO:0035267,0.7044193079611955,7257.214051930211,0.533879870571281,0.0001722658384740456,26,cellular_component,NuA4 histone acetyltransferase complex,False
GO:0099023,0.7043423415811462,7469.316428489761,0.6455182991747584,1.0485228849773957e-10,82,cellular_component,,False
GO:0031201,0.7040641416039759,7463.485600473019,0.6432334820480137,2.9368566005893783e-07,50,cellular_component,SNARE complex,False
GO:0008540,0.7039367563264621,7109.66475404948,0.47855392156862747,7.65185806024075e-05,27,cellular_component,"proteasome regulatory particle, base subcomplex",False
GO:0006506,0.7036034351995033,7374.027530412922,0.5953374348820215,6.04201496680646e-05,30,biological_process,GPI anchor biosynthetic process,False
GO:0006505,0.7036034351995033,7374.027530412922,0.5953374348820215,6.04201496680646e-05,30,biological_process,,False
GO:0071027,0.7033373371958831,7391.019980342658,0.6060945068575959,0.0014595607457329263,18,biological_process,,False
GO:1905368,0.7033326490025638,7079.763768773985,0.45632439316505746,5.303960030431182e-17,139,cellular_component,,False
GO:0046394,0.7026592671246759,7141.002007362701,0.5025413564335247,4.544868906666184e-21,179,biological_process,,False
GO:0046034,0.7024227471459299,6736.259515094549,0.36738062581735825,2.7322646894052985e-13,107,biological_process,ATP metabolic process,False
GO:0045859,0.7021175653037566,7169.033999105538,0.5200824642250789,3.917139545323877e-05,35,biological_process,,False
GO:0015833,0.7020903846103507,7009.938285426013,0.4552168800878957,0.00043795864396098356,22,biological_process,,False
GO:0006888,0.7019707865972012,7427.999624734589,0.6254446478067869,4.290078456241244e-15,124,biological_process,endoplasmic reticulum to Golgi vesicle-mediated transport,False
GO:0045229,0.7015373440792495,7268.034884082516,0.5671767805361058,3.0448421820183103e-05,32,biological_process,,False
GO:0045927,0.7013423767132966,7565.082252270268,0.6978945881023032,0.0004416239140317823,17,biological_process,positive regulation of growth,False
GO:0045036,0.7010333498198262,6667.6607122928,0.30245648743493725,0.0014660117727662927,18,biological_process,protein targeting to chloroplast,False
GO:0031109,0.7010238098808114,7618.870725148448,0.7110577036356354,0.00028271774394092426,24,biological_process,,False
GO:0051169,0.7010190279886324,7443.707199515526,0.63484414565245,2.977088181243398e-18,154,biological_process,,False
GO:0016073,0.7009755868762871,7429.063491547495,0.6253624725935356,4.2110658947313186e-05,32,biological_process,,False
GO:0000467,0.700605118786937,7433.27226429268,0.6237701692247147,0.00536484032273761,14,biological_process,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",False
GO:0071013,0.7004395171883079,6954.236398621329,0.407437018171257,3.167514984713204e-11,89,cellular_component,catalytic step 2 spliceosome,False
GO:0030705,0.7003893936844467,7089.131996657462,0.5082685512367491,0.0008293590324065306,21,biological_process,,False
GO:0009707,0.6999184847596815,6575.763464864589,0.30856867044759473,1.995245330665742e-05,34,cellular_component,chloroplast outer membrane,False
GO:0031969,0.6992909561539783,6676.9064721639115,0.3281366211909441,2.9124718919430054e-10,79,cellular_component,chloroplast membrane,False
GO:0005685,0.6990422347579832,7251.374404026013,0.5234681444798177,0.0001317977900089677,36,cellular_component,U1 snRNP,False
GO:0009898,0.6987708392201187,7301.141480352279,0.5657483281529623,0.0034065538249855127,15,cellular_component,cytoplasmic side of plasma membrane,False
GO:0009416,0.6986004851015349,6547.865845320787,0.31465899075347,5.576563032863555e-15,127,biological_process,response to light stimulus,False
GO:0043484,0.6985786029162147,7401.5683548443485,0.6080002684904127,1.0151158151341619e-07,57,biological_process,regulation of RNA splicing,False
GO:0071396,0.6985313906521681,7358.368691147202,0.5999730897245237,8.464751308369452e-07,50,biological_process,,False
GO:0071014,0.6983969981002622,7054.516173910158,0.45465426526693764,0.0028596770106101115,17,cellular_component,post-mRNA release spliceosomal complex,False
GO:0030981,0.6983276550536689,7492.388768078078,0.6817569757873475,0.0048378919713222834,17,cellular_component,,False
GO:0000491,0.6980836688090025,7266.213980827396,0.5423346752360101,0.012919469106304584,12,biological_process,,False
GO:0046040,0.69794177613413,7098.400349269139,0.4850929262949615,0.0010852642299253445,20,biological_process,IMP metabolic process,False
GO:0005938,0.6972805099483402,7439.6259555027855,0.6363943176140512,6.723346732946146e-08,59,cellular_component,cell cortex,False
GO:0007005,0.6971585876663516,7156.027246740319,0.5016085610445551,1.8083825560129945e-11,95,biological_process,mitochondrion organization,False
GO:0005786,0.6970961137627804,7151.051152072048,0.48492921220193946,0.006175388359990304,14,cellular_component,"signal recognition particle, endoplasmic reticulum targeting",False
GO:0033108,0.696937645557426,6994.66945025095,0.42922046346897746,2.7043279991680498e-05,39,biological_process,,False
GO:0034243,0.6968077992468237,7304.718148700574,0.5683660983767028,0.0002977600166500482,26,biological_process,regulation of transcription elongation by RNA polymerase II,False
GO:0009260,0.6966967016352289,6970.202373240201,0.44527875396145244,3.172385516117558e-09,74,biological_process,,False
GO:0030867,0.6963501930865593,7181.61675840236,0.4964773476499953,0.005075250113478876,15,cellular_component,,False
GO:0012507,0.696326720164053,7397.172393235597,0.6125649143805866,4.434124555722073e-06,44,cellular_component,ER to Golgi transport vesicle membrane,False
GO:0001731,0.6960349414894869,7169.138234115571,0.5244301153392062,0.005836220008743959,14,biological_process,formation of translation preinitiation complex,False
GO:0098799,0.6959463276836159,7354.034744846666,0.573356445814073,0.01498922143665119,11,cellular_component,,False
GO:0007062,0.6959462700730467,7208.8625374047215,0.5102221189684952,0.00018936078909215914,28,biological_process,sister chromatid cohesion,False
GO:0010154,0.69579321663303,7374.449181439327,0.607809981620246,0.0006627249125664955,25,biological_process,fruit development,False
GO:0009110,0.6952627511505156,6801.194123146541,0.3727089377963343,1.0965103472266804e-05,40,biological_process,,False
GO:0048584,0.6952276635337903,7164.629468092055,0.5117659529361882,0.0064120049957841025,20,biological_process,,False
GO:0000288,0.6946661280277399,7414.14968585198,0.6097996030127526,0.00044001649488756864,26,biological_process,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",False
GO:0032879,0.6945799266432616,7452.960315834505,0.6402859263448081,0.00046047648389431543,24,biological_process,,False
GO:0071038,0.6944601403211377,7387.828341601864,0.6010953307181588,0.019271823623367067,13,biological_process,TRAMP-dependent tRNA surveillance pathway,False
GO:0071035,0.6944601403211377,7387.828341601864,0.6010953307181588,0.019271823623367067,13,biological_process,nuclear polyadenylation-dependent rRNA catabolic process,False
GO:0009150,0.6944548271855601,6759.545259849006,0.3721954435572486,1.7688145737974788e-16,146,biological_process,purine ribonucleotide metabolic process,False
GO:0072330,0.694187721758539,7184.8655972040615,0.523234584192899,2.834542462583752e-10,85,biological_process,,False
GO:0008023,0.6940190689246656,7140.453500495737,0.5026473750374946,4.277588155110374e-06,42,cellular_component,transcription elongation factor complex,False
GO:0048046,0.693978952293436,7183.144392582287,0.5799639499540539,0.0004892370818920978,24,cellular_component,apoplast,False
GO:0071215,0.6937408270741604,7039.094802880994,0.458041958041958,0.006573150348909985,14,biological_process,,False
GO:0006002,0.6929798134476911,6436.106581769046,0.28738940753924147,0.001138987743036246,22,biological_process,fructose 6-phosphate metabolic process,False
