clustering,libraries,cluster,n_cells,median_cv,mean_cv,genes_used,silhouette_within_library,silhouette_global
cluster_annot,leaf_control_rep1,Hydathode cells-15,38,2.604064482978882,2.889976356379696,1888,0.3726422252233754,0.39238506316776905
cluster_annot,leaf_control_rep1,Hydathode cells-16,36,2.7831900281226494,3.068412060189797,1858,0.276815298280876,0.2618480334120221
cluster_annot,leaf_control_rep1,Mesophyll-0,662,3.2702677856109297,4.188798158166102,1948,0.37375675218142185,0.3094283209854644
cluster_annot,leaf_control_rep1,Mesophyll-1,119,3.0080422695765283,3.5659621157979555,1908,0.179737096454719,0.20618418583846956
cluster_annot,leaf_control_rep1,Mesophyll-2,849,2.9945325033775196,3.449579711244334,1968,-0.16981424134407103,-0.16934610554302648
cluster_annot,leaf_control_rep1,Mesophyll-5,266,2.8906444537259897,3.36125620927967,1961,0.34033683601270254,0.209602827987013
cluster_annot,leaf_control_rep1,Mesophyll-7,2,1.414213562373095,1.2781287020259748,443,-0.04240869799160388,0.06453196519094295
cluster_annot,leaf_control_rep1,Mesophyll-8,2,1.414213562373095,1.2835788463071804,432,-0.17778633588856185,-0.12793632631479399
cluster_annot,leaf_control_rep1,Unknown-14,42,3.1695538176170253,3.4390155874555948,1847,0.4247492892612514,0.1845447049747569
cluster_annot,leaf_control_rep1,Vascular/Phloem parenchyma-11,128,2.9918429337771775,3.341509940754008,1944,0.11896348267418534,0.04748982379304458
cluster_annot,leaf_control_rep1A,Bundle sheath-10,98,3.4052139577987854,3.826771576361743,1915,0.3085624481533844,0.2649454205036411
cluster_annot,leaf_control_rep1A,Bundle sheath-3,578,3.174487477466016,3.6416878201824994,1966,0.015192073394081369,0.04338442907836549
cluster_annot,leaf_control_rep1A,Companion cells-6,241,3.662136066805171,4.585353162673497,1915,0.2770364965122667,0.22719649678570464
cluster_annot,leaf_control_rep1A,Epidermal-4,309,3.3279900789350885,3.86609954403047,1952,0.04444046056610354,0.062033201008354535
cluster_annot,leaf_control_rep1A,Epidermal/Pavement-9,135,3.369774270845325,3.810158783496169,1927,0.049214864960483995,0.03966909740420056
cluster_annot,leaf_control_rep1A,Guard cells-12,41,3.0033812417240955,3.3177995322599725,1853,0.21057999920056641,0.1631300686066383
cluster_annot,leaf_control_rep1A,Hydathode cells-15,26,3.1470545141098305,3.3640002295161366,1631,0.4479754211010307,0.41584438599208734
cluster_annot,leaf_control_rep1A,Hydathode cells-16,21,3.180437844423544,3.2217864761830466,1486,0.2346401835703538,0.17764467275249038
cluster_annot,leaf_control_rep1A,Mesophyll-0,949,3.2248287827251203,4.615570700829632,1917,0.23319611826495737,0.29127642202268456
cluster_annot,leaf_control_rep1A,Mesophyll-1,58,2.999493451350846,3.419479597204483,1797,0.17324623528178262,0.15666581846675445
cluster_annot,leaf_control_rep1A,Mesophyll-13,93,3.336489713494821,3.7920598612361482,1869,0.22688627808484874,0.14490812464021582
cluster_annot,leaf_control_rep1A,Mesophyll-2,79,3.1891778360230263,3.5589664212046337,1921,-0.14169781150826702,-0.23029709936821618
cluster_annot,leaf_control_rep1A,Mesophyll-5,451,3.269084528024189,3.8585189641645785,1954,0.07859373047879673,0.16121463271823203
cluster_annot,leaf_control_rep1A,Mesophyll-7,168,3.123573656956767,3.8722945595601934,1840,0.17733198200045772,0.1445129532183702
cluster_annot,leaf_control_rep1A,Mesophyll-8,67,3.0941855107860254,3.442310333462931,1900,0.007218813529721714,-0.03455043038508818
cluster_annot,leaf_control_rep1A,Unknown-14,49,3.6094313196443704,4.024962327467789,1574,0.2413931813534052,0.18093972292955263
cluster_annot,leaf_control_rep1A,Vascular/Phloem parenchyma-11,89,3.3125777582711313,3.685369417987486,1938,0.12302720500221857,0.10464589374075463
cluster_annot,leaf_control_rep2,Bundle sheath-10,20,2.836400297155104,2.9507084066288347,1652,0.1770801168369343,-0.010388062545732546
cluster_annot,leaf_control_rep2,Bundle sheath-3,103,3.0461067236580637,3.3769996990646782,1943,-0.04366742375580769,-0.0996273088701203
cluster_annot,leaf_control_rep2,Companion cells-6,132,3.162496921110482,3.5391942015665334,1959,0.06087619032381214,-0.06461914030295939
cluster_annot,leaf_control_rep2,Epidermal-4,51,3.1002965034882015,3.3967869229804837,1897,0.004266471632419265,-0.2522937776952848
cluster_annot,leaf_control_rep2,Guard cells-12,35,2.7513257346069806,3.037617312240916,1869,0.06164366769749805,-0.08255251810565765
cluster_annot,leaf_control_rep2,Hydathode cells-15,22,3.236699164110617,3.1533690333219004,1656,0.327021979687656,0.2523116844142254
cluster_annot,leaf_control_rep2,Hydathode cells-16,10,2.4674760624312366,2.5106491282680414,1285,0.1562977701950385,-0.0986974928605399
cluster_annot,leaf_control_rep2,Mesophyll-0,150,3.101404146506029,3.5529141520351715,1931,0.30636469493459517,0.2602338572238739
cluster_annot,leaf_control_rep2,Mesophyll-1,11,2.3038372791592723,2.4827614968522793,1300,0.128494278846017,0.14616728892233255
cluster_annot,leaf_control_rep2,Mesophyll-2,59,3.193761683040276,3.52739733864232,1891,-0.15648427193184022,-0.2165793095845731
cluster_annot,leaf_control_rep2,Mesophyll-5,173,3.2142129678974993,3.588450597971954,1955,0.17284086465211598,0.09522375612676537
cluster_annot,leaf_control_rep2,Unknown-14,23,3.317036352426557,3.2723084696488547,1545,0.32870928396813553,0.11236719878805346
cluster_annot,leaf_control_rep2,Vascular/Phloem parenchyma-11,34,2.903977201693591,3.1506361118437125,1854,-0.13622293926117615,-0.2483799045617881
cluster_annot,leaf_control_rep3,Bundle sheath-10,27,3.0222637611863385,3.240689389280897,1639,0.3656179880345129,0.2533748693633668
cluster_annot,leaf_control_rep3,Bundle sheath-3,5,2.2360679774997894,1.9702126279699705,826,0.025482037855817485,-0.08281701385895524
cluster_annot,leaf_control_rep3,Companion cells-6,100,3.364123277077805,3.9540304511456412,1849,0.2564832310370231,0.18214209868550854
cluster_annot,leaf_control_rep3,Epidermal-4,1,,,0,0.0,0.13155619987168854
cluster_annot,leaf_control_rep3,Epidermal/Pavement-9,277,3.701285109038521,4.391812716945823,1931,-0.060527383920297086,0.1180530763400403
cluster_annot,leaf_control_rep3,Guard cells-12,30,3.350179710585736,3.5643918425987056,1644,0.3182404961385104,0.2532940568692317
cluster_annot,leaf_control_rep3,Hydathode cells-15,4,2.0,1.7153897613442972,865,0.29332451196744047,0.34368865911645163
cluster_annot,leaf_control_rep3,Hydathode cells-16,5,2.23606797749979,1.892729030660352,672,0.15400249321874274,0.21010433923445007
cluster_annot,leaf_control_rep3,Mesophyll-0,8,2.1309180329332067,2.192134866416431,1000,0.33484026731476296,0.18548807245724036
cluster_annot,leaf_control_rep3,Mesophyll-1,2,1.414213562373095,1.0759609904834215,208,0.6311934653539983,0.05984913805132295
cluster_annot,leaf_control_rep3,Mesophyll-13,148,3.0495408329608207,3.519242401221427,1899,0.014398923145560037,0.1180007540932372
cluster_annot,leaf_control_rep3,Mesophyll-2,7,2.6457513110645907,2.246187399391773,1060,-0.0016362682070928363,-0.06081974347895891
cluster_annot,leaf_control_rep3,Mesophyll-5,1,,,0,0.0,0.07220016219088068
cluster_annot,leaf_control_rep3,Mesophyll-7,725,3.4211740410272236,4.602882758574123,1922,0.0976015081559219,0.31765511604005825
cluster_annot,leaf_control_rep3,Mesophyll-8,286,3.2431659171540557,3.849911066721667,1938,0.02488001241572745,0.104827705623203
cluster_annot,leaf_control_rep3,Unknown-14,21,2.694161354797453,2.91947812980449,1566,0.03729715961624282,-0.16665553681552242
cluster_annot,leaf_control_rep3,Vascular/Phloem parenchyma-11,36,3.383605949657158,3.5760811755044353,1698,0.265990645811669,0.14748608467662125
cluster_annot,leaf_drought_rep1,Bundle sheath-10,37,3.1911350207585385,3.4652099658492093,1827,0.2163438915560124,0.20653163806115685
cluster_annot,leaf_drought_rep1,Bundle sheath-3,246,3.293711808002178,3.6040211820504173,1968,0.13690371025670517,0.15196148087175312
cluster_annot,leaf_drought_rep1,Companion cells-6,129,3.7196310550207934,4.414112442864756,1911,0.3430735802615046,0.2958300429758687
cluster_annot,leaf_drought_rep1,Epidermal-4,118,3.4509104583155503,3.8187166239393906,1961,0.21202481077886015,0.1990030626908466
cluster_annot,leaf_drought_rep1,Epidermal/Pavement-9,19,3.0451858606389592,3.212700364547678,1453,0.4235689412120247,0.2533314870927789
cluster_annot,leaf_drought_rep1,Guard cells-12,12,2.411960107110099,2.5935325454877036,1506,0.11557365662245848,0.16290381669238083
cluster_annot,leaf_drought_rep1,Hydathode cells-15,11,3.3166247903553994,2.6356928881515254,1042,0.7284324699795358,0.6047044542615954
cluster_annot,leaf_drought_rep1,Hydathode cells-16,13,2.711738107698981,2.839356640909077,1153,0.6701472852050819,0.5161743063273024
cluster_annot,leaf_drought_rep1,Mesophyll-0,338,3.3029965484759014,3.858784517807334,1957,0.11152941514030758,0.3108992173792992
cluster_annot,leaf_drought_rep1,Mesophyll-1,40,3.1397730482200177,3.3797317302103322,1753,0.2990098877419881,0.09252423973211041
cluster_annot,leaf_drought_rep1,Mesophyll-13,19,2.7772733780629197,2.8750540864920486,1618,0.3018345587717553,0.15853857659412965
cluster_annot,leaf_drought_rep1,Mesophyll-2,167,3.329940389677878,3.6468200249562086,1964,-0.11478016479895203,-0.12929504574872658
cluster_annot,leaf_drought_rep1,Mesophyll-5,196,3.2449678350925706,3.630753630717494,1969,0.16773691020046114,0.19519380339806275
cluster_annot,leaf_drought_rep1,Mesophyll-7,22,3.027412019873447,3.1240457875200014,1570,0.31315708977203394,0.07428935796375968
cluster_annot,leaf_drought_rep1,Mesophyll-8,13,2.5658209740029934,2.6964043500713,1436,-0.0038911420783552084,0.02255769734633602
cluster_annot,leaf_drought_rep1,Unknown-14,17,2.8259729587925446,2.821147500089108,1561,0.04813908979485968,0.08969918240559852
cluster_annot,leaf_drought_rep1,Vascular/Phloem parenchyma-11,37,3.1375633720503866,3.4697418178353074,1843,0.20598119973763634,0.16015277212269707
cluster_annot,leaf_drought_rep2,Bundle sheath-10,56,2.7115621685895404,2.948247947774154,1958,0.20110211387592145,0.03612147029550766
cluster_annot,leaf_drought_rep2,Bundle sheath-3,189,3.0390231924722375,3.365858161999963,1985,-0.004619203627365483,-0.11356243263912638
cluster_annot,leaf_drought_rep2,Companion cells-6,406,2.6307155492638294,2.88761434820392,1994,0.15500113079242692,0.07957475441257941
cluster_annot,leaf_drought_rep2,Epidermal-4,407,2.7688418575027134,3.0527796274536003,1994,0.13263794134076531,0.07210104096472944
cluster_annot,leaf_drought_rep2,Guard cells-12,85,2.4636750101957205,2.662130287684444,1981,0.07574403472010756,0.02880354592149084
cluster_annot,leaf_drought_rep2,Hydathode cells-15,31,2.487362883917631,2.6874525560347404,1930,0.25594707312164416,0.2600444485367746
cluster_annot,leaf_drought_rep2,Hydathode cells-16,14,2.5629730557282207,2.5993885739210274,1643,0.16556053497454828,0.019901534841030296
cluster_annot,leaf_drought_rep2,Mesophyll-0,324,3.2799395174206367,3.7390593523609224,1984,0.29776156733018233,0.29175984735544686
cluster_annot,leaf_drought_rep2,Mesophyll-1,571,3.0725932607068693,3.472637881629682,1995,0.2623131141127945,0.23690851107800265
cluster_annot,leaf_drought_rep2,Mesophyll-2,501,2.7809040782344163,3.06829718238214,1991,0.04618640492730422,-0.06926731126546619
cluster_annot,leaf_drought_rep2,Mesophyll-5,176,2.8594916245688777,3.128651245776683,1985,0.1618130771289686,0.07443054257805216
cluster_annot,leaf_drought_rep2,Unknown-14,31,2.9689655153343812,3.218428169927514,1782,0.25940859473419847,0.0881089998118097
cluster_annot,leaf_drought_rep2,Vascular/Phloem parenchyma-11,64,2.784857198101613,2.987340143464927,1966,-0.10016637550076835,-0.2863005168489493
cluster_annot,leaf_drought_rep3,Bundle sheath-10,27,2.9043043247282663,3.0827126239124745,1700,0.4011367366618663,0.32583714561700605
cluster_annot,leaf_drought_rep3,Bundle sheath-3,9,2.9999999999999996,2.3915491199054277,1177,0.05089671664884286,0.019880366899928097
cluster_annot,leaf_drought_rep3,Companion cells-6,55,3.1688035900441096,3.551046956726495,1825,0.29338146733106446,0.21406779665000378
cluster_annot,leaf_drought_rep3,Epidermal-4,14,2.6743030074553356,2.8842924642322387,1317,0.3336994762958446,0.1675376570969304
cluster_annot,leaf_drought_rep3,Epidermal/Pavement-9,87,3.5964982351303,4.029773844709418,1899,-0.07547643623472719,0.06162855638655412
cluster_annot,leaf_drought_rep3,Guard cells-12,14,2.653773819259043,2.8260121099192514,1381,0.5562897705604969,0.3350672827125539
cluster_annot,leaf_drought_rep3,Hydathode cells-16,4,2.0,1.7850426051895352,624,0.2869662351076392,0.29150215299358767
cluster_annot,leaf_drought_rep3,Mesophyll-0,89,3.4173578698219393,3.9347970758501307,1873,0.34543610334205055,0.2504653355784271
cluster_annot,leaf_drought_rep3,Mesophyll-1,2,1.414213562373095,1.293787396754022,379,0.1150041911766002,-0.03827977902233755
cluster_annot,leaf_drought_rep3,Mesophyll-13,61,2.9731518731868594,3.3607926928667147,1873,0.1670135900939401,0.2085383336653206
cluster_annot,leaf_drought_rep3,Mesophyll-2,12,2.7266363082151366,2.7617355448148144,1246,-0.10411413079729885,-0.16657355634806564
cluster_annot,leaf_drought_rep3,Mesophyll-5,6,2.449489742783178,1.9999818137560905,1160,0.12597532085723626,0.11045895634442249
cluster_annot,leaf_drought_rep3,Mesophyll-7,473,3.4217376780836406,4.199900980556332,1953,0.14552488711445813,0.28107612348235084
cluster_annot,leaf_drought_rep3,Mesophyll-8,159,3.1850370246451316,3.576319222350828,1945,0.1127043057653173,0.1462801434146402
cluster_annot,leaf_drought_rep3,Unknown-14,7,2.1721931043282554,2.0872627642970403,1146,0.10000202422123242,0.06218422281369562
cluster_annot,leaf_drought_rep3,Vascular/Phloem parenchyma-11,17,2.8957408387655765,3.0585304344058826,1427,0.3144699580352142,0.27705579367562294
